id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
munchery-6-san-francisco,Healthy Chef-Prepared Meals Delivered from Munchery  (50% Off). Two Options Available. First Time Users Only.,50% Off Chef-Prepared Meals Delivered from Munchery ,Chef-Prepared Meals Delivered,open,groupon,extended,2041-01-02T07:59:59Z,2016-08-29T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Subscriptions,Food - Prepared Subscription,munchery,Munchery,https://munchery.com/signup-page?t=ig3552&a=0nogv4&d=hvwli7&o=groupon&utm_medium=cpc&utm_source=groupon&utm_campaign=UA_XX_XX_X_XX_X_XXX_XXX_XX_RTE&utm_content=UA_XX_XX_X_XX_X_XXX_XXX_XX_RTE&utm_term=UA_XX_XX_X_XX_X_XXX_XXX_XX_RTE_ig3552_0nogv4_hvwli7,90,,,,,,,,
ristorante-due-rose-1,46% for Two-Course Italian Dinner for Two at Ristorante Due Rose (Up to  $78.47 Total Value)  ,Up to 46% Off Italian Dinner for Two at Ristorante Due Rose,Italian Dinner for Two,open,groupon,extended,2039-04-12T06:59:59Z,2014-12-07T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Italian Cuisine,,ristorante-due-rose,Ristorante Due Rose,http://ristoranteduerose.com/,90,Pinole,1596 Fitzgerald Drive,,CA,Pinole,Pinole,94564,US
sierra-nevada-torpedo-room,Up to 40% Off at the Sierra Nevada Torpedo Room,40% Off at the Sierra Nevada Torpedo Room,Sierra Nevada Torpedo Room,open,groupon,extended,2041-03-11T06:59:59Z,2016-11-05T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Caf̩e / Bar Offerings,Bar Offerings - Beer and Wine,sierra-nevada-torpedo-room,Sierra Nevada Torpedo Room,http://www.sierranevada.com/brewery/california/torpedoroom,120,Berkeley,2031 4th Street,,CA,Berkeley,West Berkeley,94710,US
hellofresh-2017-national-2,One or Two Weeks of Wholesome Cook-at-Home Meals for Two or Four from HelloFresh (Up to 52% Off)  ,Up to 52% off Wholesome Cook-at-Home Meals from HelloFresh,Classic Meal Delivery,open,groupon,extended,2041-06-29T06:59:59Z,2017-02-23T05:00:00Z,bakersfield,Bakersfield,35.3733,-119.019,Subscriptions,Food - Prepared Subscription,hello-fresh-3,HelloFresh,https://www.hellofresh.com/,180,,,,,,,,
wine-tasting-on-the-bay-1,Two-Hour Daytime Wine Tasting Cruise for One or Two People at Wine Tasting on the Bay (Up to 45% Off),Up to 45% Off Cruises at Wine Tasting on the Bay,Two-Hour Wine Tasting Bay Cruise,open,groupon,extended,2041-06-30T06:59:59Z,2017-02-24T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Restaurant Specialty - Wine Tasting / Flight,Tastings,san-francisco-bay-boat-cruises-1,Wine Tasting on the Bay,http://www.winetastingonthebay.com,120,Pier 39,Pier 39 Dock I,,CA,San Francisco,,94133,US
izzys-steaks-and-chops,Dinner for Two or Four at Izzy's Steaks and Chops (Up to 31% Off),Up to 31% Off at Izzy's Steaks and Chops,Steakhouse Dinner,open,groupon,extended,2040-11-09T07:59:59Z,2016-07-06T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Steakhouse,Restaurant Specialty - Steak,izzys-steaks-and-chops,Izzys Steaks and Chops,http://izzyssteaks.com,120,"Izzys Steaks and Chops, now in Oakland ",59 Grand Avenue,,CA,Oakland,Downtown Oakland,94612,US
banh-thai-restaurant,"Thai Food for Two or Four People at Dinner, for Lunch, or for Carry-Out at Banh Thai (Up to 38% Off)  ",Up to 38% Off Thai Food at Banh Thai ,Thai Food at Banh Thai,open,groupon,extended,2039-02-05T07:59:59Z,2014-10-02T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Thai Cuisine,Southeast Asian Cuisine,banh-thai-restaurant,Banh Thai,http://www.banhthaifremont.com/,180,Fremont,39060 Fremont Blvd.,,CA,Fremont,,94538,US
mailpix-310-san-francisco,"One, Two, or Three Personalized Reusable Grocery Bags from MailPix (Up to 56% Off). Free Shipping.",Up to 56% Off Personalized Reusable Grocery Bags,Custom Reusable Grocery Bags,open,groupon,extended,2039-12-01T08:00:00Z,2015-08-01T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Customizables,Customizable Food and Drink,mail-pix,MailPix,http://www.mailpix.com,60,,,,,,,,
jerusalem-grill-3,Mediterranean Buffet for Two or Four or More at Jerusalem Grill (Up to 31% Off),Up to 31% Off at Jerusalem Grill,Mediterranean Buffet,open,groupon,extended,2041-08-11T06:59:59Z,2017-04-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Middle Eastern Cuisine,,jerusalem-grill-and-bar,Jerusalem Grill,http://www.jerusalemgrillbar.com,120,Central Campbell,1740 Winchester Boulevard,,CA,Campbell,Central Campbell,95008,US
izzy-s-steaks-and-chops-san-carlos-2,30-Year Anniversary Celebration: Prix Fixe Dinner at Izzy's Steaks and Chops - San Carlos (Up to 33% Off),Up to 33% Off at Izzy's Steaks & Chops - San Carlos,Izzy's Steaks & Chops San Carlos,open,groupon,extended,2041-08-02T06:59:59Z,2017-03-29T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Steakhouse,,izzy-s-steaks-chops-san-carlos,Izzy's Steaks & Chops - San Carlos,http://www.izzyssteaks.com/,120,Izzy's Steaks & Chops - San Carlos,525 Skyway Rd.,,CA,San Carlos,Clearfield Park,94070,US
alegio-chocolate-7,$20 for a 45-Minute Chocolate-Tasting for Two at Alegio Chocolaté / Claudio Corallo ($50 Value) ,60% Off Tasting for 2 at Alegio Chocolaté/Claudio Corallo ,Chocolate-Tasting for Two,open,groupon,extended,2039-05-24T06:59:59Z,2015-01-18T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Restaurant Specialty - Chocolate Treats and Desserts,Bakery & Desserts,alegio-chocolate,Alegio Chocolaté / Claudio Corallo,http://www.alegio.com/,120,Downtown Palo Alto,522 Bryant St.,,CA,Palo Alto,University South,94301,US
faultline-brewing-5,$13 for Two Flights of Five Beers and One Appetizer at Faultline Brewing Company (Up to $26.50 Value),51% Off Beer Flights and Appetizer,Beer Flights,open,groupon,extended,2039-02-04T07:59:59Z,2014-10-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Restaurant Specialty - Beer Tasting / Flights,Tastings,faultline-brewing,Faultline Brewing,http://www.faultlinebrewing-bayarea.com/,120,Sunnyvale,1235 Oakmead Pkwy.,,CA,Sunnyvale,Sunnyvale,94085,US
blue-apron-329-national-2,"Delivered Meals for Two or for a Family, with Shipping from Blue Apron (Up to 35% Off)   ",Up to 35% Off Healthy Meal Delivery,Blue Apron,open,groupon,extended,2041-07-05T06:59:59Z,2017-03-01T05:00:00Z,bakersfield,Bakersfield,35.3733,-119.019,Delivery Service,Online Grocery Delivery,blue-apron,Blue Apron,http://www.blueapron.com/,90,,,,,,,,
sakoon-1,Indian Dinner for Two or Four at Sakoon (Up to 29% Off),Up to 29% Off Indian Food at Sakoon,Indian Food,open,groupon,extended,2040-11-01T06:59:59Z,2016-06-28T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Indian Cuisine,South Asian Cuisine,sakoon-1,Sakoon,https://www.facebook.com/SakoonRestaurant,90,Sakoon,39195 Farwell Drive,at Flamingo Ln,CA,Fremont,28 Palms,94538,US
mcnamara-s-steak-chop-house,$74 for Dinner for Two with Bottle of Wine at McNamara's Steak and Chop House ($114 Value),$40 Off at McNamara's Steak and Chop House,Dinner for Two with Wine,open,groupon,extended,2041-07-26T06:59:59Z,2017-03-22T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Steakhouse,,mc-namara-s-steak-chophouse,McNamara's Steak and Chop House,http://www.mcnamarasteak.com/,90,Downtown Dublin,7400 San Ramon Road,,CA,Dublin,Downtown Dublin,94568,US
sonoma-passport-1-10-san-francisco,$29 for a San Francisco Wine-Tasting Membership for Two from Sonoma Passport ($59 Value)  ,51% Off a Wine-Tasting Membership,San Francisco Wine Tastings,open,groupon,extended,2017-12-02T07:59:59Z,2014-11-04T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Subscriptions,Wine Club Membership / Subscription,sonoma-passport,Sonoma Passport,http://www.sonomapassport.com,,,,,,,,,
treasure-island-flea-8-19,Admission and Beverages for 2 or 4 to Treasure Island Flea (Up to 55% Off). Six Options Available.  ,Up to 55% Off Admission to Treasure Island Flea,Flea Market Festival Admission,open,groupon,extended,2017-05-01T06:59:59Z,2017-02-15T08:00:00Z,modesto,Modesto,37.6391,-120.997,Fairs & Festivals,Festival - Food,treasure-island-flea,Treasure Island Flea,http://www.TreasureIslandFlea.com,,Treasure Island,1 Avenue of the Palms,,CA,San Francisco,Treasure Island,94130,US
taro-taro-dessert-and-tea-house,Bubble Tea at Taro Taro Dessert and Tea House (50% Off). Two Options Available.,50% Off Bubble Tea at Taro Taro Dessert and Tea House,Bubble Tea,open,groupon,extended,2041-03-09T07:59:59Z,2016-11-03T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Caf̩e / Bar Offerings,Bubble Tea,tarotaro-dessert-and-tea-house,Taro Taro Dessert and Tea House,https://www.facebook.com/Taro-Taro-Dessert-Tea-House-1453040271670723/,120,Baylands,6018 Stevenson Boulevard,,CA,Fremont,Baylands,94538,US
montecatini-ristorante,Italian Dinner for Two at Montecatini Ristorante (Up to 41% Off),Montecatini Ristorante – Up to 41% Off Italian Cuisine,Dinner at Montecatini Ristorante,open,groupon,extended,2039-02-03T07:59:59Z,2014-09-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Italian Cuisine,,montecatini-ristorante,Montecatini Ristorante,http://montecatinirestaurant.com/,120,Downtown Walnut Creek,1528 Civic Dr.,,CA,Walnut Creek,Downtown Walnut Creek,94596,US
munchery-7-san-francisco,Small or Large Plaid Box Dinner Cooking Kits Delivery from Munchery (Up to 52% Off). First Time Users Only.,Up to 52% Off from Munchery,Pre-Prepared Meal Delivery ,open,groupon,extended,2041-01-03T07:59:59Z,2016-08-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Subscriptions,Food - Prepared Subscription,munchery,Munchery,https://munchery.com/signup-page?t=vridge&a=0nogv4&d=hvwli7&o=groupon&utm_medium=cpc&utm_source=groupon&utm_campaign=UA_XX_XX_X_XX_X_XXX_XXX_XX_SHP&utm_content=UA_XX_XX_X_XX_X_XXX_XXX_XX_SHP&utm_term=UA_XX_XX_X_XX_X_XXX_XXX_XX_SHP_vridge_0nogv4_hvwli7,90,,,,,,,,
afternoon-delight-147,6 or 12 Bottles of Fruit-Infused Moscato with govino Wine Glasses from Afternoon Delight (59% Off)  ,59% Off Moscato and Wine Glasses from Afternoon Delight  ,Fruit-Infused Moscato & Glasses,open,groupon,extended,2040-07-06T06:59:59Z,2016-03-02T05:00:00Z,akron-canton,Akron / Canton,41.0814,-81.519,Wine - White - Moscato (Retail),Recreational Drugs,afternoon-delight-1,Afternoon Delight,http://afternoondelightwine.com/,180,,,,,,,,
graze-com-usa-san-francisco,Snack Subscription Service from graze (57% Off) ,57% Off Snack Box Deliveries – graze ,Healthy Snack Subscription,open,groupon,extended,2041-05-26T06:59:59Z,2017-01-20T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Snack Foods (Retail),Groceries,graze-1,Graze.com USA,http://www.graze.com/us,90,,,,,,,,
the-kebab-shop-fremont,"$14 for $20 Worth of Kebabs, Falafel, and Mediterranean Salads at The Kebab Shop ",30% Off at The Kebab Shop,Mediterranean Food,open,groupon,extended,2040-07-01T06:59:59Z,2016-02-26T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Mediterranean Cuisine,,the-kebab-shop-fremont,The Kebab Shop Fremont,http://www.thekebabshop.com/,90,Baylands,43834 Pacific Commons Boulevard,,CA,Fremont,Baylands,94538,US
kobe-steak-seafood-1,$24 for $40 Worth of Hibachi-Style Food and Drinks at Kobe Steak & Seafood,40% Off at Kobe Steak & Seafood,Hibachi-Style Food and Drinks,open,groupon,extended,2039-06-25T06:59:59Z,2015-02-19T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Steakhouse,Restaurant Specialty - Steak,kobe-steak-seafood,Kobe Steak & Seafood,http://kobeantioch.com/,120,Antioch,5007 Lone Tree Way,,CA,Antioch,Antioch,94531,US
mexicali-grill-santa-clara-5,Mexican Cuisine at Mexicali Grill (Up to 38% Off).Two Options Available.,Up to 38% Off at Mexicali Grill,Mexican Cuisine,open,groupon,extended,2041-03-22T06:59:59Z,2016-11-16T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Caribbean & Latin American Cuisine,Latin American Cuisine,mexicali-grill,Mexicali Grill,http://www.mexicaligrill.com/,120,Lakewood,3149 Mission College Blvd,,CA,Santa Clara,Lakewood,95054,US
ethiopia-restaurant-4,Ethiopian Meal for Two or Four at Ethiopia Restaurant in Berkeley (Up to 57% Off),Up to 57% Off at Ethiopia Restaurant in Berkeley,Ethiopian Meal,open,groupon,extended,2038-07-25T06:59:59Z,2014-03-21T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Ethiopian Cuisine,African Cuisine,ethiopia-restaurant,Ethiopia Restaurant,http://ethiopiarestaurant.com,180,Elmwood,2955 Telegraph Ave.,,CA,Berkeley,Elmwood,94705,US
blend-bee-san-francisco,Custom 2- or 4-Ounce Tea Blend from BlendBee (Up to 35% Off),Up to 35% Off a Custom Tea Blend,Custom Tea Blend,open,groupon,extended,2040-08-04T06:59:59Z,2016-03-31T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Customizables,Customizable Food and Drink,blend-bee,BlendBee,http://blendbee.com,120,,,,,,,,
dog-haus-fremont,"Sausages, Hot Dogs, and Burgers for Two or Four at Dog Haus (Up to 40% Off)",Up to 40% Off Sausages at Dog Haus,"Sausages, Hot Dogs, and Burgers",open,groupon,extended,2041-01-25T07:59:59Z,2016-09-22T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Restaurant Specialty - Hot Dogs / Sausage,Traditional American Cuisine,dog-haus-fremont,Dog Haus,http://www.doghaus.com/,90,Baylands,43456 Boscell Road,,CA,Fremont,Baylands,94538,US
kinder-s-meats-deli-bbq-1-1,Sandwich Combos and Gift Cards Combos from Kinder's Meats Deli BBQ (Up to 41% Off). Ten Options Available.,Up to 41% Off Sandwich Combos and Gift Cards,Sandwich Combos and Gift Cards,open,groupon,extended,2041-01-06T07:59:59Z,2016-09-02T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Barbeque / BBQ Restaurant,Southern Cuisine,kinder-s-custom-meats,Kinder's Meats Deli BBQ,http://www.KindersBBQ.com,120,Walnut Creek,1831 Ygnacio Valley Rd,,CA,Walnut Creek,Rancho San Miguel,94598,US
el-morocco-1,$25 for $40 Towards Two Complete Moroccan Dinners at El Morocco,El Morocco – Up to 38% off Dinner,Dinner at El Morocco,open,groupon,extended,2038-09-22T06:59:59Z,2014-05-19T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Mediterranean Cuisine,Moroccan Cuisine,el-morocco,El Morocco,http://elmorocco.net/,120,Pleasant Hill,2203 Morello Avenue,,CA,Pleasant Hill,Pleasant Hill,94523,US
the-melting-pot-45,Fondue Dinner for Two or Four at The Melting Pot (Up to 42% Off),Up to 42% Off Fondue Dinner at The Melting Pot,Dinner at The Melting Pot,open,groupon,extended,2039-04-23T06:59:59Z,2014-12-18T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Fondue Restaurant,European Cuisine,the-melting-pot-san-mateo,The Melting Pot,http://www.meltingpot.com,120,San Mateo,2 N B St.,,CA,San Mateo,North Central,94401,US
mango-s-taqueria-and-cantina-1,Mexican Food at Mango's Taqueria and Cantina (Up to 35% Off). Two Options Available.,Up to 35% Off Mexican Food at Mango's Taqueria and Cantina,Mexican Food,open,groupon,extended,2041-01-03T07:59:59Z,2016-08-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Caribbean & Latin American Cuisine,Mexican Cuisine,mango-s-taqueria-cantina,Mango's Taqueria and Cantina,http://www.mangoscantina.com,120,Mango's Taqueria and Cantina,Pier 39,Ste 255,CA,San Francisco,,94133,US
it-s-it-cookie-dough-san-jose,12 Ice Cream Sandwiches with Optional 12 Cookies at It's-It Ice Cream (Up to 45% Off)  ,Up to 45% Off from It's-It Ice Cream,It's-It Ice Cream Treats,open,groupon,extended,2039-03-23T06:59:59Z,2014-11-17T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Ice Cream (Bakery & Dessert Parlor),Bakery & Desserts,it-s-it-cookie-dough,It's-It Ice Cream,http://www.itsiticecream.com/,120,Burlingame,865 Burlway Rd.,,CA,Burlingame,Inner Bayshore,94010,US
menara-moroccan-restaurant-1,$28 for $40 Worth of Moroccan Cuisine at Menara Moroccan Restaurant,30% Off at Menara Moroccan Restaurant,Moroccan Cuisine,open,groupon,extended,2040-04-10T06:59:59Z,2015-12-06T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Mediterranean Cuisine,Moroccan Cuisine,menara-moroccan-restaurant,Menara Moroccan Restaurant,http://www.menara41.com,120,North San Jose,41 E Gish Rd.,,CA,San Jose,North San Jose,95112,US
rok-bistro-1,Steakhouse Food and Fondue for Dinner at Rok Bistro (Half Off)  ,Half Off Steakhouse Food and Fondue at Rok Bistro ,Steakhouse Food,open,groupon,extended,2037-04-08T06:59:59Z,2012-12-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Steakhouse,,rok-bistro,Rok Bistro,http://www.rokbistro.com/,90,Sunnyvale,124 S Murphy Ave.,,CA,Sunnyvale,,94086,US
les-bizous-1,$30 for $50 Worth of French Cuisine at Les Bizous,40% Off  French Cuisine at Les Bizous,French Cuisine,open,groupon,extended,2041-08-02T06:59:59Z,2017-03-29T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,French Cuisine,,les-bizous,Les Bizous,http://lesbizous.com,120,Downtown North,423 University Ave,,CA,Palo Alto,Downtown North,94301,US
comebuy,Bubble Tea / Boba / Coffee / Drinks / Waffle at COMEBUY (Up to 40% Off) ,Up to 40% Off Bubble Teas/ Coffee/ Drinks at COMEBUY,Bubble Teas/Coffee at COMEBUY,open,groupon,extended,2041-05-27T06:59:59Z,2017-01-21T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Caf̩e / Bar Offerings,Bubble Tea,comebuy-1,COMEBUY,https://www.facebook.com/comebuyca,120,COMEBUY- Santa Clara,2712 Augustine Drive,Ste 110,CA,Santa Clara,East Murphy,95054,US
shadow-puppet-brewing-company,2 Flights of Any 6 Tasters Each plus a 32oz. Can at Shadow Puppet Brewing Company (53% Off),53% Off Beer Tasting Flights plus a 32oz Can To-Go,Beer Tasting Flight + 32oz Beer ,open,groupon,extended,2041-08-10T06:59:59Z,2017-04-06T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Caf̩e / Bar Offerings,Brewery,shadow-puppet-brewing-company,Shadow Puppet Brewing Company,http://www.shadowpuppetbrewing.com,120,"Livermore, CA",4771 Arroyo Vista,Ste. B,CA,Livermore,Ulmar,94551,US
saaghi-resturant-house-of-kabob-1,Persian Cuisine for Two or Four or More at Saaghi Restaurant House of Kabob (50% Off),50% Off Persian Cuisine at Saaghi Restaurant House of Kabob,Persian Food,open,groupon,extended,2037-06-13T07:59:59Z,2013-02-06T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Persian / Iranian Cuisine,Middle Eastern Cuisine,saaghi-resturant-house-of-kabob,Saaghi Restaurant House of Kabob,http://www.saaghi.com,120,Willow Glen,1392 S Bascom Ave.,,CA,san jose,Willow Glen,95128,US
tambo-restaurant-4,$24 for $40 Worth of Peruvian Food for Two or More at Tambo Restaurant,40% Off a Peruvian Food at Tambo Restaurant ,Farm to Table Restaurant,open,groupon,extended,2040-09-15T06:59:59Z,2016-05-12T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Caribbean & Latin American Cuisine,Peruvian Cuisine,tambo-restaurant,Tambo Restaurant,http://tamborestaurant.com/#,120,Uptown,1414 Jefferson Street,,CA,Oakland,Uptown,94612,US
the-murder-mystery-co-7-san-francisco,Murder-Mystery Dinner for One or Two at The Murder Mystery Co. (Up to 50% Off),Up to 50% Off at The Murder Mystery Co.,Murder-Mystery Dinner,open,groupon,extended,2040-02-16T07:59:59Z,2015-10-13T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Experiential Dining,Dinner - Murder Mystery,the-murder-mystery-co,The Murder Mystery Co.,http://murdermysterydinnersanfrancisco.com/,180,,,,,,,,
rocky-mountain-chocolate-factory-4-15,$14 for $18 Worth of Chocolate Dipped Items at Rocky Mountain Chocolate Factory,22% Off at Rocky Mountain Chocolate Factory,Chocolate-Covered Treats,open,groupon,extended,2040-09-10T06:59:59Z,2016-05-06T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Candy / Confection / Chocolate (Retail),Groceries,rocky-mountain-chocolate-factory-1,Rocky Mountain Chocolate Factory,http://stores.rmcf.com/CA/Pleasanton50854/default.asp?,120,"Stoneridge Shopping Center, Pleasanton",1144 Stoneridge Mall Road,Ste B120,CA,Pleasanton,Pleasanton,94588,US
castagnola-s-3-6,"Steaks, Seafood, and Drinks at Castagnola's (Up to 25% Off). Two Options Available. ",Up to 25% Off Steaks and Seafood at Castagnola's,"Steaks, Seafood, and Drinks",open,groupon,extended,2040-06-24T06:59:59Z,2016-02-19T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Seafood,Seafood Restaurant,castagnola-s,Castagnola's,http://www.castagnolassf.com/,120,Fisherman's Wharf,286 Jefferson St,,CA,San Francisco,Fisherman's Wharf,94133,US
