id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
gl-monster-jam-68,"Monster Jam on Saturday, April 22, at 7 p.m.  ",Monster Jam – Up to 31% Off Monster-Truck Show,Monster-Truck Show,open,groupon,featured,2017-04-19T06:59:59Z,2017-04-08T07:00:00Z,modesto,Modesto,37.6391,-120.997,Family,Monster Trucks,feld-entertainment,Monster Jam,http://www.levisstadium.com/event/2017-04-22-monster-jam/,,Levi's Stadium,4900 Marie P DeBartolo Way,,CA,Santa Clara,Rivermark of Santa Clara,95054,US
dive-high-hanggliding-2,Hang-Gliding Lesson and Flight for One or Two at Dive High (Up to 50% Off),Up to Half Off Hang-Gliding at Dive High,Hang-Gliding for One or Two,open,groupon,extended,2039-03-08T07:59:59Z,2014-11-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Paragliding / Hang Gliding (Ride / Experience),Flying,dive-high-hang-gliding,Dive High Hanggliding,http://divehighhanggliding.com/,90,Tracy,25001 Kasson Rd.,,CA,Tracy,Tracy,95304,US
whitewater-excitement-4,Two Options Available for Gift Cards towards Whitewater Rafting at Whitewater Excitement (Up to 42% Off),Up to 42% Off Gift Cards towards Rafting,Whitewater Rafting,open,groupon,extended,2017-05-11T06:59:59Z,2016-11-13T08:00:00Z,sacramento,Sacramento,38.5816,-121.494,Watersports,White Water Rafting (Ride / Activity),whitewater-excitement-1,Whitewater Excitement,http://whitewaterexcitement.com/,,Tamaroo Ridge,6580 Highway 49,,CA,Lotus,Tamaroo Ridge,95651,US
gl-official-fan-package-572,SF Giants Game for Two and Optional Memorabilia (May 28–September 19) ,SF Giants – Up to 49% Off Signed Memorabilia & Game ,SF Giants (May–September),open,groupon,featured,2017-04-14T06:59:59Z,2017-04-07T07:00:00Z,modesto,Modesto,37.6391,-120.997,Sports,Baseball Game,fhs-entertainment-2,Official Fan Package,http://www.officialfanpackage.com/,,AT&T Park,24 Willie Mays Plaza,,CA,San Francisco,South Beach,94107,US
ifly-718270110,$54.99 for One Earn Your Wings 2 Flight Package with Video at iFLY ($69.95 Value)   ,21% Off Earn Your Wings 2 Flight Package with Video at iFLY  ,iFLY Indoor Skydiving,open,groupon,extended,2017-04-26T06:59:59Z,2017-01-29T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Flying,Wind Tunnel /Skydiving - Indoor (Ride / Experience),i-fly-sf-bay,iFLY,http://www.iflysfbay.com/,,San Francisco Bay,31310 Alvarado-Niles Road,,CA,Union City,North Fremont,94587,US
tropical-adventures-scuba-travel-7,$129 for a PADI Open-Water Scuba-Certification from Tropical Adventures Scuba and Travel ($424 Value) ,70% Off Scuba-Certification Course ,Scuba-Certification Course,open,groupon,extended,2037-09-07T06:59:59Z,2013-05-03T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Watersports,SCUBA (Activity / Experience),tropical-adventures-scuba-travel,Tropical Adventures Scuba and Travel,http://mytascuba.com/,120,Pleasure Point,3615 Portola Dr Ste 3615,,CA,Santa Cruz,Pleasure Point,95062,US
gl-official-fan-package-573,San Francisco Giants Game for Two and Optional Signed Memorabilia (April 12–May 26) ,San Francisco Giants – Up to 50% Off Game & Signed Memorabilia,San Francisco Giants (Apr.–May),open,groupon,featured,2017-04-14T06:59:59Z,2017-04-07T07:00:00Z,modesto,Modesto,37.6391,-120.997,Sports,Baseball Game,fhs-entertainment-2,Official Fan Package,http://www.officialfanpackage.com/,,AT&T Park,24 Willie Mays Plaza,,CA,San Francisco,South Beach,94107,US
eric-gould-photography-2-san-jose,$49 for a 2.5-Hour Photography Fundamentals Workshop from Eric C. Gould Photography (Up to 67% Off) ,67% Off Photography Workshop,Photography Workshop,open,groupon,extended,2039-09-04T06:59:59Z,2015-05-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Courses - Entertainment Media / Arts,Photography Class,eric-c-gould-photography,Eric Gould Photography,http://www.ericgould.com/,90,Heather Farm Park,301 North San Carlos Dr.,,CA,Walnut Creek,Bancroft Village,94598,US
gl-monterey-symphony-presents-concert-v-shakespeare-in-music-verdi-and-mahler,Monterey Symphony Presents: Concert V – Shakespeare In Music on April 21 or 22,Monterey Symphony – Up to 60% Off Shakespeare In Music,Monterey Symphony Concert,open,groupon,extended,2017-04-21T06:59:59Z,2017-02-28T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Arts,Orchestra,curtis-chamber-orchestra-at-sunset-center,Monterey Symphony Presents: Concert V - Shakespeare In Music,https://tickets.montereysymphony.org/shows/concert%20v%20-%20shakespeare%20in%20music/events,,Sunset Center,San Carlos St.,,CA,Carmel-by-the-Sea,,93921,US
west-coast-golf-valuebook,"One, Two, or Five ValueBooks with 400+ Discounts & Golf Digest Subscription from West Coast GOLF (Up to 46% Off)",Up to 46% Off ValueBook and Golf Digest from West Coast GOLF,West Coast Golf ValueBook,open,groupon,extended,2041-08-09T06:59:59Z,2017-04-05T07:00:00Z,fresno,Fresno,36.7477,-119.772,Sports & Related,Golf - Recreational,west-coast-golf-value-book,West Coast GOLF ValueBook,http://www.2for1golf.com,120,,,,,,,,
adventure-connection-inc-2-4,"One- or Two-Day Rafting Trip with Lunch or Wine for One or Two from Adventure Connection, Inc (Up to 51% Off)",Up to 51% Off River Rafting Trips,River Rafting Trips,open,groupon,extended,2017-07-02T06:59:59Z,2016-10-19T07:00:00Z,sacramento,Sacramento,38.5816,-121.494,Watersports,White Water Rafting (Ride / Activity),adventure-connection,"Adventure Connection, Inc.",http://www.raftcalifornia.com,,Lotus,6500 CA Hwy 49,,CA,Lotus,Tamaroo Ridge,95613,US
safesplash-swim-school-24-san-francisco,"Swim-Class Packages for One, Two, Three, or Four Students at SafeSplash Swim School (Up to 69% Off).",Up to 69% Off Swim-Class Packages at SafeSplash Swim School ,Swim Class Packages ,open,groupon,extended,2041-03-15T06:59:59Z,2016-11-09T08:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Swimming - Training,Courses - Sports Training,safe-splash-swim-school-8,SafeSplash Swim School,https://www.safesplash.com/,120,San Jose  - Newhall,610 Newhall Dr,A,CA,San Jose-Newhall,North San Jose,95110,US
rusty-wallace-racing-experience-stockton-bull-ring,Racing Experience at Rusty Wallace Racing Experience (Up to 60% Off). Three Options Available.,Up to 60% Off Racing Experiences ,Racing Experience,open,groupon,extended,2041-03-24T06:59:59Z,2016-11-18T08:00:00Z,fresno,Fresno,36.7477,-119.772,Driving,High-End / Sport Car (Drive / Experience),drive-tech-racing-1,Rusty Wallace Racing Experience,http://www.racewithrusty.com/,180,Stockton 99 Speedway,4105 N Wilson Way,,CA,Stockton,Pacific,95205,US
pitching-academy,One or Two 60-Minute Private Pitching Lessons at Pitching Academy (Up to 59% Off),Up to 59% Off Private Pitching Lessons at Pitching Academy,Pitching Lessons,open,groupon,extended,2041-08-06T07:00:00Z,2017-04-06T07:00:00Z,san-diego,San Diego,32.7188,-117.164,Sports & Related,Baseball - Recreational,pitching-academy,Pitching Academy,http://pitchingacademy.com/,90,Belmont ,550 Island Parkway,,CA,Belmont,East Belmont,94002,US
trade-winds-aviation-7,Introductory Flight Lesson in Option of Remos or Cessna 172 Aircraft from Trade Winds Aviation (Up to 56% Off),Up to 56% Off Introductory Flight Lesson,Introductory Flight Lesson,open,groupon,extended,2038-12-11T07:59:59Z,2014-08-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Flight Simulator (Ride / Experience),Flying,trade-winds-aviation,Trade Winds Aviation,http://www.tradewindsaviation.com/,90,San Jose,2505 Cunningham Ave.,,CA,San Jose,Alum Rock,95148,US
gl-contra-costa-county-fair-san-francisco,$15 for an Unlimited-Ride Wristband or 30 Ride Tickets at Contra Costa County Fair ($30 Value),50% Off Festival Rides at Contra Costa County Fair,Unlimited Fair Rides,open,groupon,featured,2017-04-12T06:59:59Z,2017-04-07T07:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Carnival,Parks,midway-of-fun,Midway of Fun,http://www.midwayoffun.com/,,Contra Costa County Fairgrounds,1201 W 10th St,,CA,Antioch,Brighton Station,94509,US
goldstar-american-improv-theatre,"""Jeff &amp; Friends""","""Jeff &amp; Friends""",American Improv Theatre,open,groupon,featured,2017-05-28T03:00:00Z,2017-02-06T22:48:58Z,san-jose,San Jose,37.3394,-121.895,Comedy,Improv Show,goldstar,American Improv Theatre,http://www.americanimprovtheatre.com/,,Black Cat Licorice Theater,260 McEvoy St.,,CA,San Jose,Sunol-Midtown,95050,US
rockin-jump-fremont-san-jose,"One-Hour Jump Pass for Two, Four, or Six People at Rockin Jump (Up to 50% Off) ",Up to 50% Off Jump Time at Rockin Jump ,Jump Sessions at Trampoline Park,open,groupon,extended,2039-03-28T06:59:59Z,2014-11-22T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Trampoline Park,Jumping,rockin-jump-fremont,Rockin Jump - Fremont,http://fremont.rockinjump.com/,90,Fremont,39177 Farwell Drive,,CA,Fremont,28 Palms,94538,US
superfly-running-inc-149,"Entry for One or Two to The Sugar Rush on May 13, 2017 (Up to 50% Off) ",Up to 50% Off Entry to The Sugar Rush,The Sugar Rush 5K,open,groupon,extended,2017-05-13T06:59:59Z,2017-01-28T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Races & Runs,Marathon - Registration / Participation,superfly-running-inc,The Sugar Rush,http://thesugarrush5k.com/,,San Jose,6099 Winfield Boulevard,,CA,San Jose,Blossom Valley,95120,US
crystal-ballroom-dance-studio-7,5 or 10 Group Dance Lessons for One or Two at Crystal Ballroom Dance Studio (Up to 70% Off),Up to 70% Off Group Dance Lessons for One or Two,Group Dance Lessons,open,groupon,extended,2039-09-24T06:59:59Z,2015-05-21T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dance Class,Courses - Sports Training,crystal-ballroom-dance-studio,Crystal Ballroom Dance Studio,http://www.crystalbdance.com,120,Santa Clara,3595 Stevens Creek Blvd.,,CA,San Jose,Santa Clara,95117,US
adventure-flight-5,30-Minute Classic Aircraft Flights at Adventure Flight (Up to 36% Off). Four Options Available.,Up to 36% Off 30-Minute Classic Aircraft Flights,Classic Aircraft Flights,open,groupon,extended,2041-03-17T06:59:59Z,2016-11-11T08:00:00Z,modesto,Modesto,37.6391,-120.997,Tour - Flying,Tour,adventure-flight,Adventure Flight,http://www.adventureflight.net/,180,Lincoln,1878 Flightline Drive Hangar 2,,CA,Lincoln,,95648,US
my-gym-children-s-fitness-center-san-carlos,$69 for a Lifetime Family Membership with Classes at My Gym Children's Fitness Center ($160 Value),57% Off at My Gym Children's Fitness Center,Kids' Fitness Membership,open,groupon,extended,2040-01-26T07:59:59Z,2015-09-22T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Indoor Play Area,Jumping,my-gym-children-s-fitness-center-san-carlos,My Gym Children's Fitness Center,http://www.mygym.com,120,San Carlos,189 El Camino Real,,CA,San Carlos,San Carlos,94070,US
wineo-101-3,Up to 44% Off Wine Class and Tasting at WineO 101 ,Up to 44% Off Wine Class and Tasting at WineO 101 ,Wine Class and Tasting,open,groupon,extended,2040-02-19T07:59:59Z,2015-10-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Restaurant Specialty - Wine Tasting / Flight,Tastings,wineo-101,WineO 101,http://www.wineo101.com,120,North Los Altos,181 Hillview Ave,,CA,Los Altos,North Los Altos,94022,US
tgif-farms-1,"One, Two, or Four 60-Minute Horseback-Riding Lessons at TGIF Farms (Up to 53% Off)",Up to 53% Off Horseback Riding at TGIF Farms,Horseback-Riding Lessons,open,groupon,extended,2041-06-09T06:59:59Z,2017-02-03T08:00:00Z,fresno,Fresno,36.7477,-119.772,Horse Back Riding - Recreational,Rides,tgif-farms,TGIF Farms,http://www.tgiffarms.com,120,Milipitas,80 Evans Road,,CA,Milipitas,Sunnyhills,95035,US
pacific-scuba-divers,Full NASE Certification Scuba Diving Course for One or Two at Pacific Scuba Divers (Up to 84% Off) ,Up to 84% Off Scuba Diving Course for at Pacific Scuba Divers,Scuba Diving Courses,open,groupon,extended,2041-06-13T06:59:59Z,2017-02-07T08:00:00Z,san-jose,San Jose,37.3394,-121.895,SCUBA Certification,Courses - Continuing Education,pacific-scuba-divers-1,Pacific Scuba Divers,http://www.pacificscubadivers.com/,120,Pacific Scuba Divers,1179 East Homestead Road,,CA,Sunnyvale,Birdland,94087,US
goldstar-various-san-jose-venues-mission-chamber-orchestra,"Mission Chamber Orchestra of San Jose - Sunday April 23, 2017 / 2:30pm (Youthful Adventures)","Mission Chamber Orchestra of San Jose - Sunday April 23, 2017 / 2:3...",Trianon Theatre,open,groupon,featured,2017-04-23T21:30:00Z,2016-05-26T16:59:51Z,san-jose,San Jose,37.3394,-121.895,Orchestra,Arts,goldstar, Trianon Theatre,http://www.trianontheatre.com/,,Horace Mann,72 North 5th Street,,CA,San Jose,Horace Mann,95112,US
enjoy-napa-valley,Napa River Kayak Tour for Two or Four or a Kayak Rental for Two from Enjoy Napa Valley (51% Off),51% Off Kayak Tour from Enjoy Napa Valley,Kayak Tour or Rental,open,groupon,extended,2039-04-01T06:59:59Z,2014-11-26T08:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Tour - Guided,Tour,enjoy-napa-valley,Enjoy Napa Valley,http://www.enjoy-napa-valley.com/,111,Cental Napa,100 Riverside Drive,,CA,Napa,Cental Napa,94559,US
kidsportzusa,Two Hours of Sports Play for Up to Two or Four Children at MED-X Sports & Fitness Center (Up to 68% Off) ,Up to 68% Off Sports Play at MED-X Sports & Fitness Center ,Sports Play,open,groupon,extended,2038-07-28T07:00:00Z,2014-03-28T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Indoor Play Area,Jumping,kid-sportz-usa,MED-X Sports & Fitness Center,http://www.fitmedx.com/kidz-club,90,KidSportzUSA,140 N San Tomas Aquino Rd.,Suite 8,CA,Campbell,San Thomas West,95008,US
