id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
dd-beauty-salon-7,"Haircut, Shampoo, Conditioner, and Blow-Dry with Optional Full Highlights at DD Beauty Salon (Up to 71% Off)",Up to 71% Off Haircut Packages at DD Beauty Salon,Haircut Packages,open,groupon,extended,2039-07-16T06:59:59Z,2015-03-12T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Cuts & Styling,Salon - Haircut - Women,dd-beauty-salon,DD Beauty Salon,http://www.yelp.com/biz/dd-beauty-salon-san-jose,180,West Valley,375 Saratoga Ave.,Suite K,CA,San Jose,West Valley,95129,US
aparna-menrai-dds,"Dental-Exam Package for One Adult or One Adult and One Child, or Teeth Whitening from Aparna Menrai, DDS (Up to 95% Off)",Up to 95% Off Dental Exam or Teeth Whitening,Dental Exam or Teeth Whitening,open,groupon,extended,2037-12-05T06:59:59Z,2013-07-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,aparna-menrai-dds,"Aparna Menrai, DDS",http://www.aparnamenraidds.com,180,"Aparna Menrai, DDS",6128 Camino Verde Drive,Suite B,CA,San Jose,Rancho Santa Teresa,95119,US
light-health-center-2,One 75- or 90-Minute Bodyworks Massage with Heat and Essential Oils at Light Health Center (Up to 70% Off) ,Up to 70% Off Massage Package,Massage Package,open,groupon,extended,2039-12-14T07:59:59Z,2015-08-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Deep Tissue,light-health-center,Light Health Center,http://lighthealthcenter.com/,90,Light Health Center,2571 N 1st St,,CA,San Jose,North San Jose,95131,US
tik-thai-spa-and-massage,Solo or Couple's Thai Massage with a Foot Scrub and Aromatherapy at Tik Thai Spa and Massage (Up to 56% Off),Up to 56% Off Thai Massage with Foot Scrub and Aromatherapy,Thai Massage Spa Package,open,groupon,extended,2040-08-23T06:59:59Z,2016-04-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage - Thai,Massage,tik-thai-spa-and-massage,Tik Thai Spa and Massage,http://www.tikthaispa.com/,120,Tik Thai Spa and Massage,5570 Sanchez Drive,,CA,San Jose,Edenvale,95123,US
peninsula-beauty-5,$17 for $30 Worth of Beauty Products at Peninsula Beauty ,43% Off Beauty Products at Peninsula Beauty ,Beauty Products,open,groupon,extended,2039-07-24T06:59:59Z,2015-03-20T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Makeup / Cosmetic (Retail),Health & Beauty,peninsula-beauty-san-francisco-2,Peninsula Beauty,http://www.peninsulabeauty.com,90,Downtown,36 East 4th Avenue,,CA,San Mateo,Downtown,94401,US
g2j-clinic-3,"$600 for One Vial of Kybella at G2J Clinic ($1,200 Value)",50% Off Kybella at G2J Clinic ,Kybella,open,groupon,featured,2017-04-13T06:59:59Z,2017-04-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injections,Injection - Filler and Freezer,g-2-j-clinic,G2J Clinic,https://g2jclinic.com/,120,Country Lane,5150 Graves Ave,Ste 11B,CA,San Jose,Country Lane,95129,US
luxury-spa,"One, Two, or Three Spa Aveda Services with Sauna Access at Luxury Spa (Up to 52% Off)",Up to 52% Off Aveda Spa Services ,Aveda Spa Services,open,groupon,extended,2040-01-06T07:59:59Z,2015-09-02T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package with Choice of Service(s),reve-spa-salon,Luxury Spa,http://luxuryspasanmateo.com/,180,Downtown,241 S San Mateo Dr,,CA,San Mateo,Downtown,94401,US
g2j-clinic,"$179 for 20 Units of Botox at G2J Clinic, Laser & Coolsculpting ($260 Value",31% Off Botox Injections ,Botox Injections,open,groupon,featured,2017-04-13T06:59:59Z,2017-04-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injection - Botox,Injections,g-2-j-clinic,"G2J Clinic, Laser & Coolsculpting",http://miranparkmd.com/,120,Country Lane,5150 Graves Ave,Ste 11B,CA,San Jose,Country Lane,95129,US
ibeauty-tan-salon-6,One Gel or Basic Manicure at iBeauty & Tan Salon (Up to 33% Off),Up to 33% Off Manicure at iBeauty & Tan Salon ,Gel or Basic Manicure,open,groupon,featured,2017-04-11T06:59:59Z,2017-04-07T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Manicure - Shellac / No-Chip / Gel,Nail Services,i-beauty-tan-salon,iBeauty & Tan Salon,http://www.ibeautytansalon.com,120,Downtown Pleasanton,4625 First Street,Suite 150,CA,Pleasanton,Downtown Pleasanton,94566,US
k-k-beauty-salon-8,One Full Set of Lash Extensions with Optional Two-Week Fill at K&K Beauty Salon (Up to 71% Off),Up to 71% Off Lash Extensions at K&K Beauty Salon,Lash Extensions,open,groupon,featured,2017-04-14T06:59:59Z,2017-04-10T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Eyelash Extensions,Facial Treatments,k-k-beauty-salon,K&K Beauty Salon,http://eyebrowtattoosbykellydinger.com/,120,Hacienda,108 West 25th Avenue,,CA,San Mateo,Hacienda,94403,US
elite-medical-center-13,One or Two SkinMedica Chemical Peels and Facials at Sunnyvale Weight Loss Clinic & Spa (Up to 67% Off),Up to 67% Off at Sunnyvale Weight Loss Clinic & Spa,Facial Treatments ,open,groupon,featured,2017-04-12T06:59:59Z,2017-04-08T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Chemical Peel,Facial Treatments,elite-medical-center-2,Elite Medical Center,http://sunnyvaleweightloss.com/,120,Ortega,500 East Remington Drive,Suite 20,CA,Sunnyvale,Ortega,94087,US
rubi-threading-and-beauty-1,Eyebrow or Full Face Threading Services at Rubi Threading and Beauty (Up to 53% Off). Four Options Available.,Up to 53% Off Threading Services,Threading Services,open,groupon,extended,2041-06-03T07:00:00Z,2017-02-01T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Removal & Epilation,Threading,rubi-threading-and-beauty,Rubi Threading and Beauty,https://www.facebook.com/rubithreading/?fref=ts,120,Downtown San Mateo,37 East 3rd Avenue,,CA,San Mateo,Downtown San Mateo,94401,US
amazing-face-2-3180705,One or Two Brazilian Waxes at Amazing Face (Up to 61% Off),Up to 61% Off Brazilian Waxes at Amazing Face,Brazilian Waxes,open,groupon,extended,2040-01-28T07:59:59Z,2015-09-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Waxing,amazing-face,Amazing Face,http://amazingfaceeuropeanspa.com/,120,Sunnyvale,1111 W El Camino Real,Suite 111,CA,Sunnyvale,Washington,94087,US
jira-couture-salon-3,Beaty Treatments at Jira Couture Salon (Up to 50% Off),Up to 50% Off Beaty Treatments at Jira Couture Salon,Beaty Treatments ,open,groupon,extended,2041-08-05T07:00:00Z,2017-04-05T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Eyebrow - Waxing - Tinting,Facial Treatments,wowpretty-professional-makeup-and-hair-with-jira-couture,Jira Couture Salon,http://www.wowpretty.com/index.shtml,120,Downtown Burlingame,1200 Howard Avenue,Suite 103,CA,Burlingame,Downtown Burlingame,94010,US
the-paradise-spa,$54 for One 70-Minute Massage with a 30-Minute Hot-Stone Foot Massage at The Paradise Spa ($95 Value) ,43% Off Body and Foot Massage,Body and Foot Massages,open,groupon,extended,2040-03-05T07:59:59Z,2015-10-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,the-paradise-spa,The Paradise Spa,http://paradisespa.us/welcome-come-to-the-paradise-spa/,120,Midtown,200 Serra Way,,CA,Milpitas,Midtown,95035,US
mia-bella-salon-and-spa-2,One or Three Fit Body Wraps at Mia Bella Salon and Spa (Up to 79% Off),Up to 79% Off Fit Body Wraps,Fit Body Wraps,open,groupon,extended,2038-12-16T08:00:00Z,2014-08-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),mia-bella-salon-and-spa,Mia Bella Salon and Spa,https://m.facebook.com/MIABELLAsalon.spa,120,Broadway-Palmhaven,1000 Lincoln Avenue,Suite B,CA,San Jose,Broadway-Palmhaven,95125,US
laseraway-all-locations,"Laser Hair-Removal Treatments on a Small, Medium or Large   Area at LaserAway (Up to 88% Off)",Up to 88% Off Laser Hair Removal,Laser Hair Removal,open,groupon,extended,2038-09-02T06:59:59Z,2014-04-29T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Laser Hair Removal,Hair Removal & Epilation,laser-away,LaserAway,https://www.laseraway.com/,150,Mountain View,565 San Antonio Road,,CA,Mountain View,Mountain View,94040,US
the-paradise-spa-1,60-Minute Swedish Massage with Aromatherapy for One or for a Couple at The Paradise Spa (Up to 45% Off),Up to 45% Off Swedish Massages at The Paradise Spa,Swedish Massage,open,groupon,extended,2041-06-14T06:59:59Z,2017-02-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Swedish,the-paradise-spa,The Paradise Spa,http://paradisespa.us/welcome-come-to-the-paradise-spa/,120,Midtown,200 Serra Way,,CA,Milpitas,Midtown,95035,US
o-spa-salon-2,"Facial with Hand Treatment, Body Wrap, or Facial and Body Wrap at O Spa Salon (Up to 62% Off)",Up to 62% Off Spa Treatments at O Spa Salon,Facial and Body-Wrap Packages,open,groupon,extended,2037-07-24T06:59:59Z,2013-03-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),o-spa-salon,O Spa Salon,http://www.ospasalonlosgatos.com,90,Los Gatos,114 Royce St,Ste B,CA,Los Gatos,Los Gatos,95030,US
body-sculpt-by-laser-2-16,"One, Three, or Six Laser Fat-Reduction Sessions with Consultation at Body Sculpt By Laser (Up to 91% Off)",Up to 91% Off at Body Sculpt By Laser,Body Sculpt By Laser,open,groupon,extended,2039-06-17T06:59:59Z,2015-02-11T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,body-sculpt-by-laser,Body Sculpt By Laser,http://www.bodysculptbylaser.com/,180,Body Sculpt By Laser,10 Jackson St.,Suite 109,CA,Los Gatos,Los Gatos,95030,US
the-salon-professional-academy-4,One or Three Facials at The Salon Professional Academy (Up to 59% Off),Up to 59% Off Facials,Facials,open,groupon,extended,2038-05-06T07:59:59Z,2013-12-31T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial,Facial Treatments,the-salon-professional-academy-1,The Salon Professional Academy,http://www.thesalonprofessionalacademysanjose.com/,180,Hathaway,"1600 Saratoga Ave, Ste 103",,CA,San Jose,Hathaway,95129,US
the-beach-club-3-7,"Two, Four, or Seven Slimming Body Wraps and Red-Light Treatments at Beach Club Tanning (Up to 83% Off)",Up to 83% Off Body Wraps,Body Wraps,open,groupon,extended,2039-05-08T06:59:59Z,2015-01-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),the-beach-club,The Beach Club,http://www.thebeachclubtanning.com,90,Cambrian,2045 Camden Ave.,,CA,San Jose,Cambrian,95124,US
beauty-and-bliss-esthetics,One Brazilian Wax from Beauty and Bliss (52% Off)  ,52% Off Brazilian Wax,Brazilian Waxes,open,groupon,extended,2038-10-26T06:59:59Z,2014-06-22T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Waxing - Brazilian / Bikini,Hair Removal & Epilation,beauty-and-bliss-esthetics,Beauty and Bliss,http://www.beautyandblissesthetics.com,180,San Jose,1275 Lincoln Ave Willow Glen,Suite 14B,CA,San Jose,Willow Glen,95125,US
atelier-salon-spa,$25 for $50 Worth of Hair-Salon Services from a Select Stylist at Atelier Salon ,Half Off Hair Services at Atelier Salon ,Hair-Salon Services,open,groupon,extended,2037-04-30T06:59:59Z,2012-12-24T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Cuts & Styling,Salon - Haircut - Women,atelier-salon-spa,Atelier Salon,http://ateliersalon.com,90,Atelier SalonSpa,"378 Santana Row, Ste 1120",San Jose,CA,San Jose,Winchester,95128,US
planet-beach-contempo-spa-milpitas,Three or Five Automated Spa Services or Spray- or UV-Tans at Planet Beach Spray & Spa (Up to 86% Off) ,Up to 86% Off at Planet Beach Spray & Spa ,Planet Beach Spray & Spa,open,groupon,extended,2041-01-31T07:59:59Z,2016-09-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Day Pass,planet-beach-contempo-spa,Planet Beach Spray & Spa,http://www.planetbeach.com/,120,Planet Beach Spray & Spa - Milpitas,527 East Calaveras Boulevard,,CA,Milpitas,Midtown,95035,US
christine-s-nails-dry-bar,Manicures and Pedicures at Christine's Nails & Dry Bar (Up to 40% Off). Three Options Available.,Up to 40% Off Manicure and Pedicure,Manicure and Pedicure,open,groupon,extended,2041-05-31T06:59:59Z,2017-01-25T08:00:00Z,santa-cruz,Santa Cruz / Monterey,36.9741,-122.031,Nail Services,Mani-Pedi - Shellac / No-Chip / Gel,christine-s-nails-dry-bar,Christine's Nails & Dry Bar,https://www.facebook.com/NailSpaAndBlowDry/,90,San Jose,1547 Meridian Avenue,Suite 20,CA,San Jose,Willow Glen,95125,US
harmony-reflexology-3,One or Couple's 60-Minute Hot Stone Reflexology Sessions at Harmony Reflexology (Up to 59% Off) ,Up to 59% Off Hot Stone Reflexology at Harmony Reflexology,Hot Stone Reflexology,open,groupon,extended,2041-04-07T06:59:59Z,2016-12-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
schroeder-s,$6 for a Haircut at Schroeder's ($16 Value),$6 for a Haircut at Schroeder's,Haircut,open,groupon,extended,2038-02-09T08:00:00Z,2013-10-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Cuts & Styling,Salon - Haircut,schroeders,Schroeder's,http://NO website,90,San Jose,5343 Prospect Road,,CA,San Jose,San Jose,95129,US
icandy-eye-salon-academy-4,"Microblading Session at iCandy Eye Salon & Academy (61% Off)
",61% Off Microblading Session at iCandy Eye Salon & Academy,Microblading Session,open,groupon,extended,2041-06-01T06:59:59Z,2017-01-26T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Makeup - Permanent,Facial Treatments,i-candy-eye-salon,iCandy Eye Salon & Academy,http://www.icandysalon.com/index.html,180,Amber Park,"5887 Lone Tree Way, Suite N",,CA,Antioch,Amber Park,94531,US
whole-body-chiropractic-and-massage,60- or 90-Minute Single- or Couples-Massage Packages at Whole Body Chiropractic and Massage (Up to 65% Off) ,Up to 65% Off Massages or Couples Massages,Massages or Couples Massages,open,groupon,extended,2039-01-20T07:59:59Z,2014-09-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Couples,whole-body-chiropractic-and-massage,Whole Body Chiropractic and Massage,http://www.wholebodysj.com,180,San Jose,1399 South Winchester Blvd,Suite 140,CA,San Jose,Cadillac East,95128,US
harmony-reflexology-1,One-Hour Deep-Tissue or Swedish Massage at Harmony Reflexology (47% Off) ,47% Off Massage at Harmony Reflexology,One-Hour Massage,open,groupon,extended,2038-09-28T06:59:59Z,2014-05-25T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
laseraway-28,"Laser Hair-Removal Treatments on a Small, Medium, or Large Area at LaserAway (Up to 90% Off)",LaserAway – Up to 90% Off Laser Hair Removal,Laser Hair Removal,open,groupon,extended,2040-11-29T07:59:59Z,2016-07-26T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Laser Hair Removal,Hair Removal & Epilation,laser-away,LaserAway,http://www.laseraway.net/,120,Camp Parks,5264 Dublin Blvd Ste 525,,CA,Dublin,Camp Parks,94568,US
cali-tan,"Airbrush-Tan Cocktail, or 3 or 5 Sessions in a Tanning Bed at Cali Tan (Up to 83% Off). 3 Options Available.",Up to 83% Off Tanning at Cali Tan,Airbrush Tan or Tanning Bed,open,groupon,extended,2040-06-23T06:59:59Z,2016-02-18T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Tanning - Bed / Booth,Tanning,magic-tan-spa,Cali Tan,http://www.magictaninc.com,120,Campbell,330 East Hamilton Avenue,Suite #4,CA,Campbell,Campbell,95008,US
myofascial-health-1,One 45-Minute Myofascial Massage at Myofascial Health (Up to 63% Off)  ,Up to 63% Off Myofascial Massage,Myofascial Stretching Massage,open,groupon,extended,2040-11-12T08:00:00Z,2016-07-13T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,"Massage - Specific Body Part (Hand, Neck, Head)",myofascial-health,Myofascial Health,http://myofascialhealth.com,90,Myofascial Health,18488 Prospect Road,Ste 3,CA,Saratoga,Country Lane,95070,US
smilelabs-of-pleasanton,Up to 51% Off Laser Teeth Whitening Sessions at SmileLabs of Pleasanton,Up to 56% Off Whitening Sessions,Whitening Sessions,open,groupon,extended,2040-03-25T06:59:59Z,2015-11-20T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,smile-labs-of-pleasanton,SmileLabs of Pleasanton,http://smilelabsofpleasanton.com/,120,SmileLabs of Pleasanton,818 Main St,,CA,Pleasanton,Downtown Pleasanton,94566,US
the-amma-station-1,One or Three 70-Minute Full-Body Acupressure Massages at The Amma Station (Up to 60% Off),Up to 60% Off Full-Body Acupressure Massages,Acupressure Massages,open,groupon,extended,2038-11-06T06:59:59Z,2014-07-03T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,the-amma-station,The Amma Station,http://www.theammastation.com/,90,Sunnyvale,500 E Remington Dr.,Suite 14,CA,Sunnyvale,Sunnyvale,94087,US
san-carlos-teeth-whitening-salon,$89 for 1-Hour Laser Teeth Whitening Session at San Carlos Teeth Whitening Salon ($179 Value),50% Off Teeth Whitening,Teeth Whitening,open,groupon,extended,2040-12-30T07:59:59Z,2016-08-26T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,maui-whitening-san-carlos,San Carlos Teeth Whitening Salon,http://www.sancarlosteethwhitening.com,120,San Carlos,1215 Laurel Street,,CA,San Carlos,Oak Park,94070,US
top-spa-1,Swedish Deep-Tissue Massage at The Top Spa (Up to 65% Off). Three Options Available.,Up to 65% Off Swedish Deep-Tissue Massage,Swedish Deep-Tissue Massage,open,groupon,extended,2040-10-07T07:00:00Z,2016-06-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Deep Tissue,top-spa,The Top Spa,http://www.thetopspa.com/,120,The Top Spa Massage Therapy,2058 North Capitol Avenue,,CA,San Jose,Northwood,95132,US
allure-tan-1,One or Three Airbrush Spray Tans at Allure Tan (Up to 63% Off),Up to 63% Off Airbrush Spray Tan at Allure Tan ,Airbrush Spray Tan ,open,groupon,extended,2041-05-27T06:59:59Z,2017-01-21T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Tanning,Tanning - Airbrush Spray (Manual),allure-tan,Allure Tan,http://www.allure-tan.com/,120,Downtown Campbell,305 East Campbell Avenue,,CA,Campbell,Downtown Campbell,95008,US
cultured-nails-1,Pedicure with Optional Manicure or Three Mani-Pedis at Cultured Nails (Up to 54% Off),Up to 54% Off at Cultured Nails,Mani-Pedis,open,groupon,extended,2038-03-19T06:59:59Z,2013-11-13T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Nail Spa/Salon - Mani-Pedi,Nail Services,cultured-nails,Cultured Nails,https://www.facebook.com/Cultured-Nails-512534078856736/,120,Los Gatos,227 N Santa Cruz Ave.,,CA,Los Gatos,Los Gatos,95030,US
weight-wise-medical-9,B12/Lipotropic Injections at Weight Wise Medical (Up to 92% Off),Up to 92% Off B12/Lipotropic Injections at Weight Wise Medical,B12/Lipotropic Injections,open,groupon,extended,2041-06-21T06:59:59Z,2017-02-15T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Weight Loss,Fat / Cellulite Reduction - Non-Branded,weight-wise-medical,Weight Wise Medical,http://www.weightwise101.com/index.php,120,Naglee Park,636 East Santa Clara Street,,CA,San Jose,Naglee Park,95112,US
natural-beauty-11-19,60-Minute Anti-Aging or Vitamin C Facial at Natural Beauty (Up to 66% Off),Up to 66% Off Anti-Aging or Vitamin C Facial,Anti-Aging or Vitamin C Facial,open,groupon,extended,2039-08-21T06:59:59Z,2015-04-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Anti-Aging,Facial Treatments,natural-beauty-44,Natural Beauty,https://www.facebook.com/naturalbeautysj,90,Campbell,1550 Winchester Boulevard,Suite 219,CA,Campbell,Campbell,95008,US
calla-wellness-center-and-spa-2,One 70-Minute Microdermabrasion Facial at Calla Wellness Center and Spa (Up to 61% Off) ,Up to 61% Off Microdermabrasion Facial,Microdermabrasion Facial,open,groupon,extended,2040-10-18T06:59:59Z,2016-06-14T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Microdermabrasion,Facial Treatments,calla-wellness-center-and-spa,Calla Wellness Center and Spa,http://callacenter.com,120,East Murphy,441 De Guigne Drive,,CA,Sunnyvale,East Murphy,94085,US
aspire-laser-and-medspa,20 Units of Botox or 1 cc of Juvederm XC at Aspire Laser & Medspa (Up to 50% Off),Up to 50% Off Botox or Juvederm XC at Aspire Laser & Medspa,Botox or Juvederm XC,open,groupon,extended,2039-01-13T07:59:59Z,2014-09-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injection - Botox,Injections,abellera-laser-med-spa,Aspire Laser & Medspa,http://aspirelasermedspa.com/,150, San Jose,266 N Jackson Ave.,Suite 5,CA,San Jose,Alum Rock,95116,US
