id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
south-bay-lipo-laser-5,Lipo Light Sessions at South Bay Lipo Laser (Up to 85% Off),Up to 85% Off Lipo Light Sessions at South Bay Lipo Laser,Lipo Light Sessions,open,groupon,extended,2041-06-09T06:59:59Z,2017-02-03T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,south-bay-lipo-laser,South Bay Lipo Laser,http://southbaylipolaser.com/,120,San Jose,1610 Blossom Hill Road,Suite 1,CA,San Jose,Noddin,95124,US
tik-thai-spa-and-massage,Solo or Couple's Thai Massage with a Foot Scrub and Aromatherapy at Tik Thai Spa and Massage (Up to 51% Off),Up to 51% Off Thai Massage with Foot Scrub and Aromatherapy,Thai Massage Spa Package,open,groupon,extended,2040-08-23T06:59:59Z,2016-04-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage - Thai,Massage,tik-thai-spa-and-massage,Tik Thai Spa and Massage,http://www.tikthaispa.com/,120,Tik Thai Spa and Massage,5570 Sanchez Drive,,CA,San Jose,Edenvale,95123,US
laseraway-55,Laser Hair-Removal at LaserAway (Up to 89% Off). Three Options Available.,Up to 89% Off Laser Hair-Removal at LaserAway,Laser Hair-Removal,open,groupon,extended,2041-06-28T06:59:59Z,2017-02-22T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Laser Hair Removal,Hair Removal & Epilation,laser-away,LaserAway,http://www.laseraway.com,120,East Los Gatos,15200 Los Gatos Blvd,,CA,Los Gatos,East Los Gatos,95032,US
mintrx-pharmacy-skin-clinic,3ml or 5ml Bimatoprost Kit (Generic Latisse) at MintRx Pharmacy & Skin Clinic (Up to 28% Off)   ,Up to 28% Off Sandoz Generic Latisse Kits,Sandoz Generic Latisse Kits,open,groupon,extended,2041-05-23T09:59:59Z,2017-01-17T05:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Eyelash Treatment - Latisse,Facial Treatments,tella-derm-md,MintRx Pharmacy & Skin Clinic,https://www.mintrxpharmacy.com,90,,,,,,,,
chiropractic-works-12,60- or 90-Minute Custom Massage at Chiropractic Works (Up to 68% Off),Up to 68% Off Custom Massages,Custom Massages,open,groupon,extended,2041-08-09T06:59:59Z,2017-04-05T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,chiropractic-works-1,Chiropractic Works,http://www.chiropracticworksca.com,120,Noddin,1610 Blossom Hill Rd.,Suite 1,CA,San Jose,Noddin,95124,US
the-salon-professional-academy-4,One or Three Facials at The Salon Professional Academy (Up to 59% Off),Up to 59% Off Facials,Facials,open,groupon,extended,2038-05-06T07:59:59Z,2013-12-31T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial,Facial Treatments,the-salon-professional-academy-1,The Salon Professional Academy,http://www.thesalonprofessionalacademysanjose.com/,180,Hathaway,"1600 Saratoga Ave, Ste 103",,CA,San Jose,Hathaway,95129,US
a-touch-of-color,Pedicure with Salt Scrub and Optional Paraffin Wrap & Callus Removal at A Touch of Color Salon (Up to 36% Off) ,Up to 36% Off Pedicures at A Touch of Color Salon,Pedicure with Sea-Salt Scrub,open,groupon,extended,2040-03-27T06:59:59Z,2015-11-22T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Nail Spa/Salon - Pedicure,Nail Services,jv-beauty-skin-care,A Touch of Color Salon,https://www.facebook.com/A-Touch-of-Color-Salon-1650899678498435/,90,A Touch of Color Salon,871 Coleman Avenue,Suite 105,CA,San Jose,Central San Jose,95110,US
g2j-clinic-3,"$600 for One Vial of Kybella at G2J Clinic ($1,200 Value)",50% Off Kybella at G2J Clinic ,Kybella,open,groupon,featured,2017-04-13T06:59:59Z,2017-04-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injections,Injection - Filler and Freezer,g-2-j-clinic,G2J Clinic,https://g2jclinic.com/,120,Country Lane,5150 Graves Ave,Ste 11B,CA,San Jose,Country Lane,95129,US
planet-beach-contempo-spa-milpitas,Three or Five Automated Spa Services or Spray- or UV-Tans at Planet Beach Spray & Spa (Up to 80% Off) ,Up to 80% Off at Planet Beach Spray & Spa ,Planet Beach Spray & Spa,open,groupon,extended,2041-01-31T07:59:59Z,2016-09-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Day Pass,planet-beach-contempo-spa,Planet Beach Spray & Spa,http://www.planetbeach.com/,120,Planet Beach Spray & Spa - Milpitas,527 East Calaveras Boulevard,,CA,Milpitas,Midtown,95035,US
the-paradise-spa-1,60-Minute Swedish Massage with Aromatherapy for One or for a Couple at The Paradise Spa (Up to 39% Off),Up to 39% Off Swedish Massages at The Paradise Spa,Swedish Massage,open,groupon,extended,2041-06-14T06:59:59Z,2017-02-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Swedish,the-paradise-spa,The Paradise Spa,http://paradisespa.us/welcome-come-to-the-paradise-spa/,120,Midtown,200 Serra Way,,CA,Milpitas,Midtown,95035,US
strada-salon-day-spa-2,"Massage, Facial, or $59 for $100 Worth of Salon and Spa Services at Strada Salon & Day Spa",Up to 46% Off at Strada Salon & Day Spa,Salon and Spa Services,open,groupon,extended,2037-05-09T06:59:59Z,2013-01-03T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),strada-salon-day-spa,Strada Salon & Day Spa,http://www.stradadayspa.com/,90,Willow Glen,2292 Lincoln Avenue,,CA,San Jose,Willow Glen,95125,US
aspire-laser-and-medspa,20 Units of Botox or 1 cc of Juvederm XC at Aspire Laser & Medspa (Up to 44% Off),Up to 44% Off Botox or Juvederm XC at Aspire Laser & Medspa,Botox or Juvederm XC,open,groupon,extended,2039-01-13T07:59:59Z,2014-09-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injection - Botox,Injections,abellera-laser-med-spa,Aspire Laser & Medspa,http://aspirelasermedspa.com/,150, San Jose,266 N Jackson Ave.,Suite 5,CA,San Jose,Alum Rock,95116,US
luxury-beauty-lounge-2,Face or Eyebrow Threading at Luxury Beauty Lounge (Up to 70% Off),Up to 70% Off Face or Eyebrow Threadings,Face or Eyebrow Threading,open,groupon,extended,2040-07-23T07:00:00Z,2016-03-23T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Threading,luxury-beauty-lounge,Luxury Beauty Lounge,http://www.luxurybeautylounge.com,120,Morgan Hill,18585 Monterey Road. Suite 140,"Inside Sola Salons, Studio #5",CA,Morgan Hill,Morgan Hill,95037,US
elite-medical-center-13,One or Two SkinMedica Chemical Peels and Facials at Sunnyvale Weight Loss Clinic & Spa (Up to 67% Off),Up to 67% Off at Sunnyvale Weight Loss Clinic & Spa,Facial Treatments ,open,groupon,featured,2017-04-12T06:59:59Z,2017-04-08T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Chemical Peel,Facial Treatments,elite-medical-center-2,Elite Medical Center,http://sunnyvaleweightloss.com/,120,Ortega,500 East Remington Drive,Suite 20,CA,Sunnyvale,Ortega,94087,US
oceanic-foot-spa,$49 for an 80-Minute Foot and Body Massage with Hot Stones at Oceanic Foot Spa ($80 Value),Oceanic Foot Spa – 39% Off Foot and Body Massage,Massage at Oceanic Foot Spa,open,groupon,extended,2038-10-31T06:59:59Z,2014-06-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,oceanic-foot-spa,Oceanic Foot Spa,http://sj.oceanicspa.us/,90,San Jose,5353 Almaden Expy A120,,CA,San Jose,,95118,US
jinder-s-threading-salon,Eyebrow or Face and Neck Threading Sessions at Jinder's Threading Salon (Up to 51% Off),Up to 51% Off Threading Sessions,Threading Sessions,open,groupon,extended,2040-11-30T07:59:59Z,2016-07-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Threading,jinder-s-threading-salon,Jinder's Threading Salon,http://www.yelp.com/biz/jinder-threading-salon-santa-clara,120,Jinder's Threading salon,2074 El Camino Real,,CA,Santa Clara,The Old Quad,95050,US
the-beach-club-3-7,"Two, Four, or Seven Slimming Body Wraps and Red-Light Treatments at Beach Club Tanning (Up to 83% Off)",Up to 83% Off Body Wraps,Body Wraps,open,groupon,extended,2039-05-08T06:59:59Z,2015-01-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),the-beach-club,The Beach Club,http://www.thebeachclubtanning.com,90,Cambrian,2045 Camden Ave.,,CA,San Jose,Cambrian,95124,US
the-beach-club-2-6,One Spray Tan or Three UV Tanning Sessions at The Beach Club (Up to 51% Off),Up to 51% Off UV or Spray Tans,One Spray Tan or Three UV Tans,open,groupon,extended,2039-05-15T06:59:59Z,2015-01-09T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Tanning - Bed / Booth,Tanning,the-beach-club,The Beach Club,http://www.thebeachclubtanning.com,90,Cambrian,2045 Camden Ave.,,CA,San Jose,Cambrian,95124,US
mayflower-day-spa-2,60-Minute Massage or Couples Massage at Mayflower Day Spa (Up to 59% Off),Up to 59% Off Massage,Massage,open,groupon,extended,2038-11-27T07:59:59Z,2014-07-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,mayflower-day-spa,Mayflower Day Spa,http://mayflowerdayspa.com/,120,Santa Clara,3255 Kifer Rd,,CA,Santa Clara,Santa Clara,95051,US
bloom-boutique-1,One or Three Vitamin C Facials at Bloom Boutique (Up to 71%Off),Up to 71%Off Vitamin C Facials at Bloom Boutique,One or Three Facials,open,groupon,extended,2039-11-18T07:59:59Z,2015-07-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Chemical Peel,Facial Treatments,bloom-bridal-boutique,Bloom Boutique,http://www.bloombridalboutique.com,120,Willow Glen,"1261 Lincoln Ave, # 103",,CA,San Jose,Willow Glen,95125,US
i-look-good-2,One or Two 60-Minute Deep Cleaning Revitalizing Facial Treatment at I Look Good (Up to 47% Off),Up to 47% Off Deep Cleaning Revitalizing Facial Treatment,Deep Cleaning Facial Treatment,open,groupon,extended,2040-10-11T06:59:59Z,2016-06-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial,Facial Treatments,i-look-good,I Look Good,http://ilookgood.co,120,Shasta Hanchette Park,265 Meridian Avenue,Ste 10,CA,San Jose,Shasta Hanchette Park,95126,US
myofascial-health-1,One 45-Minute Myofascial Massage at Myofascial Health (Up to 52% Off)  ,Up to 52% Off Myofascial Massage,Myofascial Stretching Massage,open,groupon,extended,2040-11-12T08:00:00Z,2016-07-13T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,"Massage - Specific Body Part (Hand, Neck, Head)",myofascial-health,Myofascial Health,http://myofascialhealth.com,90,Myofascial Health,18488 Prospect Road,Ste 3,CA,Saratoga,Country Lane,95070,US
aparna-menrai-dds,"Dental-Exam Package for One Adult or One Adult and One Child, or Teeth Whitening from Aparna Menrai, DDS (Up to 94% Off)",Up to 94% Off Dental Exam or Teeth Whitening,Dental Exam or Teeth Whitening,open,groupon,extended,2037-12-05T06:59:59Z,2013-07-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,aparna-menrai-dds,"Aparna Menrai, DDS",http://www.aparnamenraidds.com,180,"Aparna Menrai, DDS",6128 Camino Verde Drive,Suite B,CA,San Jose,Rancho Santa Teresa,95119,US
laseraway-54,"Three Laser Tattoo-Removal Treatments on a Small, Medium, or Large Area at LaserAway (Up to 83% Off)",Up to 83% Off Tattoo Removal at LaserAway,Tattoo Removal at LaserAway,open,groupon,extended,2041-06-28T06:59:59Z,2017-02-22T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Cosmetic Surgery,Tattoo Removal,laser-away,LaserAway,http://www.laseraway.com,180,East Los Gatos,15200 Los Gatos Blvd,,CA,Los Gatos,East Los Gatos,95032,US
dd-beauty-salon-7,"Haircut, Shampoo, Conditioner, and Blow-Dry with Optional Full Highlights at DD Beauty Salon (Up to 67% Off)",Up to 67% Off Haircut Packages at DD Beauty Salon,Haircut Packages,closed,groupon,,2017-04-12T03:00:03Z,,san-jose,San Jose,37.3394,-121.895,Hair Cuts & Styling,Salon - Haircut - Women,dd-beauty-salon,DD Beauty Salon,http://www.yelp.com/biz/dd-beauty-salon-san-jose,180,West Valley,375 Saratoga Ave.,Suite K,CA,San Jose,West Valley,95129,US
harmony-reflexology-1,One-Hour Deep-Tissue or Swedish Massage at Harmony Reflexology (42% Off) ,42% Off Massage at Harmony Reflexology,One-Hour Massage,open,groupon,extended,2038-09-28T06:59:59Z,2014-05-25T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
beauty-and-bliss-esthetics,One Brazilian Wax from Beauty and Bliss (52% Off)  ,52% Off Brazilian Wax,Brazilian Waxes,open,groupon,extended,2038-10-26T06:59:59Z,2014-06-22T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Waxing - Brazilian / Bikini,Hair Removal & Epilation,beauty-and-bliss-esthetics,Beauty and Bliss,http://www.beautyandblissesthetics.com,180,San Jose,1275 Lincoln Ave Willow Glen,Suite 14B,CA,San Jose,Willow Glen,95125,US
henna-threading-salon-2,$8 for $12 Groupon — Hennatherdingsalon,33% Off at Hennatherdingsalon,Groupon,open,groupon,extended,2040-04-01T07:00:00Z,2015-12-01T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Waxing - Eyebrow / Face,Hair Removal & Epilation,henna-threading-salon,Henna threading salon,http://Www.hennasalonm.com,120,Milpitas,625 South Main Street,,CA,Milpitas,Milpitas,95035,US
body-sculpt-by-laser-2-16,"One, Three, or Six Laser Fat-Reduction Sessions with Consultation at Body Sculpt By Laser (Up to 91% Off)",Up to 91% Off at Body Sculpt By Laser,Body Sculpt By Laser,open,groupon,extended,2039-06-17T06:59:59Z,2015-02-11T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,body-sculpt-by-laser,Body Sculpt By Laser,http://www.bodysculptbylaser.com/,180,Body Sculpt By Laser,10 Jackson St.,Suite 109,CA,Los Gatos,Los Gatos,95030,US
la-choza-day-spa-23,$55 for 60-Minute Deep-Tissue Massage at La Choza Day Spa ($99 Value) ,44% Off Deep-Tissue Massages at La Choza Day Spa,Deep-Tissue Massage,open,groupon,extended,2041-03-24T06:59:59Z,2016-11-18T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Deep Tissue,la-choza-day-spa,La Choza Day Spa,http://www.lachozadayspa.com,120,Willow Glen South-Lincoln Glen,1451 Foxworthy Avenue,,CA,San Jose,Willow Glen South-Lincoln Glen,95118,US
touch-to-heal-spa-2,European Facial with Optional 60-Minute Blended Massage at Touch To Heal Spa (Up to 63% Off),Up to 63% Off Facial with Optional Massage,Facial with Optional Massage,open,groupon,extended,2040-06-13T06:59:59Z,2016-02-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),touch-to-heal-massage-center,Touch To Heal Spa,http://www.touchtohealcenter.com,90,Touch To Heal Spa,2105 S. Winchester Blvd. Ste. 110,,CA,Campbell,Campbell,95008,US
health-and-beauty-physicians,$179 for 20 Units of Botox at Health and Beauty Physicians ($400 Value),55% Off Botox Injections,Botox Injections,open,groupon,extended,2040-01-14T07:59:59Z,2015-09-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injection - Botox,Injections,health-and-beauty-physicians,Health and Beauty Physicians,http://www.healthandbeautyphysicians.com/,120,Sunnyvale,697 East Remington Drive,,CA,Sunnyvale,Sunnyvale,94087,US
a-youthful-reflection-7,"LHE Hair-Removal on Extra-Small, Small, Medium, or Large Area at A Youthful Reflection (Up to 78% Off) ",Up to 78% Off LHE Hair Removal,LHE Hair Removal,open,groupon,extended,2039-02-21T07:59:59Z,2014-10-18T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Laser Hair Removal,Hair Removal & Epilation,a-youthful-reflection,A Youthful Reflection,http://www.ayouthfulreflection.com/,90,San Jose,2034 Forest Avenue,Suite 2A,CA,San Jose,,95128,US
top-to-toes-beauty-salon-1,One or Two Shellac Manicures at Top to Toes Beauty Salon (Up to 40% Off) ,Up to 40% Off Shellac Manicures ,Shellac Manicures,open,groupon,extended,2038-12-28T07:59:59Z,2014-08-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Nail Spa/Salon - Shellac / No-Chip / Gel,Nail Services,top-to-toes-beauty-salon,Top to Toes Beauty Salon,http://Toptotoesbeautysalon.com,120,San Jose,1154 Saratoga Avenue,,CA,San Jose,,95129,US
four-seasons-tanning-of-los-gatos-1-3,Tanning Services at Four Seasons Tanning of Los Gatos (Up to 70% Off). Three Options Available. ,Up to 70% Off Tanning Services ,Tanning Services ,open,groupon,extended,2040-08-12T06:59:59Z,2016-04-08T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Tanning,Tanning - Airbrush Spray (Manual),four-seasons-tanning-of-los-gatos-1,Four Seasons Tanning of Los Gatos,https://www.facebook.com/pages/Four-Seasons-Tanning-of-Los-Gatos/106804459369697,90,Los Gatos,15349 Los Gatos Boulevard,,CA,Los Gatos,Los Gatos,95032,US
lavender-day-spa-5,60-Minute Full-Body Massage for an Individual or Couple at Lavender Day Spa (Up to 69% Off),Up to 69% Off Individual or Couple's Massage,Individual or Couple's Massage,open,groupon,extended,2040-06-01T06:59:59Z,2016-01-27T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Couples,lavender-day-spa-2,Lavender Day Spa,https://www.facebook.com/Lavender-Day-Spa-1135764113108401/,90,San Jose,1408 Camden Avenue,,CA,Campbell,San Jose,95008,US
heart-centered-massage-1,60-Minute Individual or Couples Massage at Heart Centered Massage (Up to 65% Off),Up to 65% Off Couples or Single Massage,Couples or Single Massage,open,groupon,extended,2039-05-05T06:59:59Z,2014-12-30T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Couples,heart-centered-massage,Heart Centered Massage,http://www.heartcenteredmassage.guru,90,Willow Glen,1047 Lincoln Avenue,Suite 102,CA,San Jose,Willow Glen,95125,US
pulvy-boutique-eyebrow-threading-salon,One or Three Full-Face Threading Sessions at Pulvy Boutique & Eye Brow Threading Salon (Up to 52% Off),Up to 52% Off Facial Threading,Full-Face Threading,open,groupon,extended,2039-01-20T07:59:59Z,2014-09-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Threading,pulvy-boutique-eye-brow-threading-salon,Pulvy Boutique & Eyebrow Threading Salon,,120,Silverland,3317 San Felipe Rd.,,CA,San Jose,Silverland,95121,US
mia-bella-salon-and-spa-2,One or Three Fit Body Wraps at Mia Bella Salon and Spa (Up to 72% Off),Up to 72% Off Fit Body Wraps,Fit Body Wraps,open,groupon,extended,2038-12-16T08:00:00Z,2014-08-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),mia-bella-salon-and-spa,Mia Bella Salon and Spa,https://m.facebook.com/MIABELLAsalon.spa,120,Broadway-Palmhaven,1000 Lincoln Avenue,Suite B,CA,San Jose,Broadway-Palmhaven,95125,US
rose-garden-massage-3,$109 for 60-Minute Couples Massage at Rose Garden Massage ($240 Value),55% Off 60-Minute Couples Massage at Rose Garden Massage,Rose Garden Massage,open,groupon,extended,2037-08-02T06:59:59Z,2013-03-28T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Couples,rose-garden-massage,Rose Garden Massage,http://www.rgmassage.com,90,Broadway - Palmhaven,1047 Lincoln Ave,Suite 102,CA,San Jose,Broadway - Palmhaven,95125,US
beyond-the-spa-4-8,Spa Package at Beyond the Spa (Up to 63% Off). Two Options Available.,Up to 63% Off Spa Package,Spa Package,open,groupon,extended,2041-04-19T06:59:59Z,2016-12-14T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,In Spa Pampering Package,beyond-the-spa-san-jose,Beyond The Spa,http://www.beyondthespausa.com/,120,Cambrian,2047 Camden Avenue,,CA,San Jose,Cambrian,95124,US
o-spa-salon-2,"Facial with Hand Treatment, Body Wrap, or Facial and Body Wrap at O Spa Salon (Up to 62% Off)",Up to 62% Off Spa Treatments at O Spa Salon,Facial and Body-Wrap Packages,open,groupon,extended,2037-07-24T06:59:59Z,2013-03-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),o-spa-salon,O Spa Salon,http://www.ospasalonlosgatos.com,90,Los Gatos,114 Royce St,Ste B,CA,Los Gatos,Los Gatos,95030,US
beautology-skin-and-boutique-2,Chemical Peels at Beautology Skin & Boutique (Up to 64% Off) Three Options Available.,Up to 64% Off Chemical Peels,Chemical Peels,open,groupon,extended,2040-12-07T07:59:59Z,2016-08-03T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Chemical Peel,Facial Treatments,beautology-skin-and-boutique,Beautology Skin And Boutique,https://www.facebook.com/Beautology-Skin-Boutique-1061105770591573/?fref=ts,120,San Jose,4735 Hamilton Avenue,Suite#25,CA,San Jose,Hathaway,95130,US
los-gatos-dental-care-1-1,"In-Office Zoom Teeth Whitening or $2,000 Off Invisalign or Veneers at Los Gatos Dental Care (Up to 95% Off) ",Up to 95% Off Dental Services,Dental Services,open,groupon,extended,2039-12-25T07:59:59Z,2015-08-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,los-gatos-dental-care,Los Gatos Dental Care,http://www.lgdentalcare.com/,120,(408) 370-7733,555 Knowles Dr,,CA,Los Gatos,Los Gatos,95032,US
