id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
theyogacollective-com,$11.99 for One Year of Unlimited Online Yoga from The Yoga Collective ($130 Value),91% Off Year of Unlimited Online Yoga,Year of Unlimited Online Yoga,open,groupon,extended,2040-04-19T06:59:59Z,2015-12-15T08:00:00Z,albuquerque,Albuquerque,35.0845,-106.651,Online Yoga / Meditation Course,Courses - eLearning,venice-beach-yoga,Theyogacollective.com,http://www.theyogacollective.com/,120,,,,,,,,
pitching-academy,One or Two 60-Minute Private Pitching Lessons at Pitching Academy (Up to 59% Off),Up to 59% Off Private Pitching Lessons at Pitching Academy,Pitching Lessons,open,groupon,extended,2041-08-06T07:00:00Z,2017-04-06T07:00:00Z,san-diego,San Diego,32.7188,-117.164,Sports & Related,Baseball - Recreational,pitching-academy,Pitching Academy,http://pitchingacademy.com/,90,Belmont ,550 Island Parkway,,CA,Belmont,East Belmont,94002,US
whole-body-chiropractic-and-massage-1,Three or Five Laser Lipo Treatments at Whole Body Chiropractic and Massage (Up to 72% Off),Up to 72% Off Laser Lipo Treatments,Laser Lipo Treatments,open,groupon,extended,2039-08-06T06:59:59Z,2015-04-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,whole-body-chiropractic-and-massage,Whole Body Chiropractic and Massage,http://www.wholebodysj.com,180,San Jose,1399 South Winchester Blvd,Suite 140,CA,San Jose,Cadillac East,95128,US
orthoworks-invisalign-and-orthodontic-group-2,Invisalign or Orthodontic Treatment at OrthoWorks Invisalign and Orthodontic Group (Up to 96% Off),Up to 96% Off at OrthoWorks Invisalign and Orthodontic Group,"Invisalign, Orthodontic Service",open,groupon,extended,2041-07-04T07:00:00Z,2017-03-04T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Dentistry & Dental Care,Braces - Invisible - Branded (Invisalign),ortho-works-invisalign-and-orthodontic-group,OrthoWorks Invisalign and Orthodontic Group,http://www.orthoworks.com/,120,SF Mission Terrace,4596 Mission Street,Suite 4,CA,San Francisco,The Academy,94112,US
west-coast-golf-valuebook,"One, Two, or Five ValueBooks with 400+ Discounts & Golf Digest Subscription from West Coast GOLF (Up to 46% Off)",Up to 46% Off ValueBook and Golf Digest from West Coast GOLF,West Coast Golf ValueBook,open,groupon,extended,2041-08-09T06:59:59Z,2017-04-05T07:00:00Z,fresno,Fresno,36.7477,-119.772,Sports & Related,Golf - Recreational,west-coast-golf-value-book,West Coast GOLF ValueBook,http://www.2for1golf.com,120,,,,,,,,
capitol-dental-1,Cleaning and Whitening at Capitol Dental (Up to 90% Off),Up to 90% Off Cleaning and Whitening at Capitol Dental,Cleaning and whitening,open,groupon,extended,2041-08-09T06:59:59Z,2017-04-05T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,capitol-dental,Capitol Dental,http://www.capitoldentalca.com/,120,San Jose,459 South Capitol Avenue,Suite 10,CA,San Jose,Alum Rock,95127,US
calsmile-family-dental,"Sinsational Smile Teeth Whitening,Take-Home Kit and Optional Touch-Up at CalSmile Family Dental (Up to 76% Off)",Up to 76% Off at CalSmile Dental,Sinsational Smile Teeth ,open,groupon,extended,2041-01-23T07:59:59Z,2016-09-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,cal-smile-family-dental-1,CalSmile Family Dental,http://www.calsmiledental.com,120,Country Lane,5150 Graves Avenue,Suite 11F,CA,San Jose,Country Lane,95129,US
glimmer-and-glow-1-4,One or Three 30-Minute Cocoon Wellness Infrared Pod Sessions at Glimmer and Glow (Up to 52% Off),Up to 52% Off Infrared Pod Sessions at Glimmer and Glow ,30 minutes Wellness Pod Session,open,groupon,extended,2041-06-09T06:59:59Z,2017-02-03T08:00:00Z,santa-cruz,Santa Cruz / Monterey,36.9741,-122.031,Spa Services,Spa - Body Wrap (Services),glimmer-and-glow-tanning-and-beauty-lounge,Glimmer and Glow,http://glimmerandglow.com,90,Glimmer & Glow,266-L Mount Hermon Road,,CA,Scotts Valley,Central Santa Cruz,95066,US
gl-insane-inflatable-5k-san-jose-california-1,"Insane Inflatable 5K on Saturday, April 22, at 8:30 a.m.",Insane Inflatable 5K – Up to 26% Off,Insane Inflatable 5K,open,groupon,extended,2017-04-21T06:59:59Z,2017-03-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Obstacle Course,Climbing,inflatable-5k,Insane Inflatable 5K,https://insaneinflatable5k.com/event/san-jose-ca/,,Santa Clara County Fairgrounds,344 Tully Rd,,CA,San Jose,South San Jose,95111,US
myyogaworks-25,3- or 12-Month Subscription to Online Yoga from MyYogaWorks (89% Off),89% Off Premium Online Yoga Classes from MyYogaWorks,MyYogaWorks Online Yoga Classes,open,groupon,extended,2018-03-03T09:59:59Z,2017-03-16T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Consulting Services,Consultant - Nutritional / Weight-Loss,my-yoga-works-com,MyYogaWorks,https://www.myyogaworks.com/,,,,,,,,,
safesplash-swim-school-24-san-francisco,"Swim-Class Packages for One, Two, Three, or Four Students at SafeSplash Swim School (Up to 69% Off).",Up to 69% Off Swim-Class Packages at SafeSplash Swim School ,Swim Class Packages ,open,groupon,extended,2041-03-15T06:59:59Z,2016-11-09T08:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Swimming - Training,Courses - Sports Training,safe-splash-swim-school-8,SafeSplash Swim School,https://www.safesplash.com/,120,San Jose  - Newhall,610 Newhall Dr,A,CA,San Jose-Newhall,North San Jose,95110,US
raw-green-organics-455,Two- or Four-Week RawJuvenate Complete Organic Detox System from Raw Green Organics (Up to 57% Off) ,Up to 57% Off Organic Detox System from Raw Green Organics,Organic Detox System,open,groupon,featured,2017-04-14T06:59:59Z,2017-04-10T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Juice Cleanse / Detox Diet (Retail),Health & Beauty,raw-green-organics,Raw Green Organics,http://www.rawgreenorganics.com,90,,,,,,,,
gl-2017-reebok-spartan-race-at-t-park-sprint,Entry to the AT&T Park Sprint on November 18 from 2017 Reebok Spartan Races,Up to 23% Off 2017 Reebok Spartan Races,2017 Reebok Spartan Races,open,groupon,extended,2017-11-17T07:59:59Z,2017-02-09T08:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Races & Runs,Race - Mud Run (Activity / Experience),reebok-spartan-races-so-cal,Reebok Spartan Races,https://www.spartan.com/en/race/detail/2608/overview,,AT&T Park,24 Willie Mays Plaza,,CA,San Francisco,South Beach,94107,US
total-woman-gym-spa-6,"One Month Membership with Unlimited Fitness Classes, Steam, & Sauna at Total Woman Gym + Spa (Up to 77% Off) ",Up to 77% Off at Total Woman Gym + Spa,Gym Membership ,open,groupon,extended,2039-09-16T06:59:59Z,2015-05-13T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Workout & Fitness,Fitness Studio,total-woman-gym-spa,Total Woman Gym + Spa,http://www.totalwomanspa.com,90,Total Woman Gym + Spa- Sunnyvale,727 Sunnyvale Saratoga Rd.,,CA,Sunnyvale,Sunnyvale,94087,US
rancho-del-pueblo-golf-course,9-Hole Round of Golf for One or Two with Range Balls at Rancho del Pueblo Golf Course (Up to 44% Off) ,Up to 44% Off at Rancho del Pueblo Golf Course,Rancho del Pueblo Golf Course,open,groupon,extended,2038-10-13T06:59:59Z,2014-06-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Sports & Related,Golf - Recreational,rancho-del-pueblo-golf-course,Rancho del Pueblo Golf Course,http://www.ranchodelpueblo.com/,90,Thunderbird,1649 Hermocilla Way,,CA,San Jose,Thunderbird,95116,US
willow-glen-tanning-3,"One, Three, or Five Infrared Body Wraps at Cali Tan (Up to 72% Off) ",Up to 72% Off Infrared Body Wraps,Infrared Body Wraps,open,groupon,extended,2038-04-11T06:59:59Z,2013-12-06T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),willow-glen-tanning-1,Cali Tan,http://www.willowglentanning.com,180,Cali Tan,1111 Meridian Ave.,Suite 3,CA,San Jose,Willow Glen,95125,US
los-gatos-dental-care-1-1,"In-Office Zoom Teeth Whitening or $2,000 Off Invisalign or Veneers at Los Gatos Dental Care (Up to 95% Off) ",Up to 95% Off Dental Services,Dental Services,open,groupon,extended,2039-12-25T07:59:59Z,2015-08-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,los-gatos-dental-care,Los Gatos Dental Care,http://www.lgdentalcare.com/,120,(408) 370-7733,555 Knowles Dr,,CA,Los Gatos,Los Gatos,95032,US
healing-solutions-4-u,$36 for $90 Worth of Services — Healing Solutions 4 U,60% Off Services,Reiki,open,groupon,extended,2040-11-24T08:00:00Z,2016-07-25T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Reiki,Alternative Medicine,healing-solutions-4-u,Healing Solutions 4 U,,120,Lakewood,1199 Manzano Way,,CA,Sunnyvale,Lakewood,94089,US
white-smile-central-84-128-san-jose,$19 for Forever White Touch-Up Pen (3-Pack) from White Smile Central ($119.85 Value),Up to 84% Off Teeth Whitening Pen from White Smile Central,Teeth Whitening Pen,open,groupon,extended,2041-04-13T06:59:59Z,2016-12-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - Home Tray / Pen,white-smile-central,White Smile Central,http://whitesmilecentral.com/,90,,,,,,,,
pharmaca-integrative-pharmacy-nat-san-jose,$22 for $40 Worth of Health and Beauty Products at Pharmaca Integrative Pharmacy ,45% Off Health and Beauty Products ,Health & Beauty Products,open,groupon,extended,2017-06-17T06:59:59Z,2017-03-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Medicine / Over The Counter Drug (Retail),Health & Beauty,pharmaca-integrative-pharmacy,Pharmaca Integrative Pharmacy,http://www.pharmaca.com,,Pharmaca Integrative Pharmacy,54 N Santa Cruz Ave,,CA,Los Gatos,West Los Gatos,95030,US
body-sculpt-by-laser-2-16,"One, Three, or Six Laser Fat-Reduction Sessions with Consultation at Body Sculpt By Laser (Up to 91% Off)",Up to 91% Off at Body Sculpt By Laser,Body Sculpt By Laser,open,groupon,extended,2039-06-17T06:59:59Z,2015-02-11T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,body-sculpt-by-laser,Body Sculpt By Laser,http://www.bodysculptbylaser.com/,180,Body Sculpt By Laser,10 Jackson St.,Suite 109,CA,Los Gatos,Los Gatos,95030,US
the-royal-thai-spa,"$65 for Foot Reflexology, Plus Thai or Aromatherapy Massage at The Royal Thai Spa ($110 Value)",41% Off Reflexology at The Royal Thai Spa,Foot Reflexology with Massage,open,groupon,extended,2040-11-24T07:59:59Z,2016-07-21T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,royal-thai-spa-3,The Royal Thai Spa,http://www.royalthaispa.us/home/,120,The Royal Thai Spa,14501 Big Basin Way,,CA,Saratoga,Saratoga Village,95070,US
superfly-running-inc-149,"Entry for One or Two to The Sugar Rush on May 13, 2017 (Up to 50% Off) ",Up to 50% Off Entry to The Sugar Rush,The Sugar Rush 5K,open,groupon,extended,2017-05-13T06:59:59Z,2017-01-28T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Races & Runs,Marathon - Registration / Participation,superfly-running-inc,The Sugar Rush,http://thesugarrush5k.com/,,San Jose,6099 Winfield Boulevard,,CA,San Jose,Blossom Valley,95120,US
nutrition-cube-180-san-jose,$9 for an Online Nutrition Course from Nutrition Cube ($99.95 Value),91% Off an Online Nutrition Course,Online Nutrition Course,open,groupon,extended,2040-07-04T07:00:00Z,2016-03-04T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Consulting Services,Online Nutritional / Weight-Loss,nutrition-cube-1,Nutrition Cube,http://www.nutritioncube.com/,90,,,,,,,,
body-balance-md,Four or Eight B-12 Injections at Body Balance MD (Up to 76% Off),Up to 76% Off B-12 Injections at Body Balance MD,B-12 Injections,open,groupon,extended,2040-07-22T06:59:59Z,2016-03-18T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Injections,Injection - B12,body-balance-md,Body Balance MD,http://bodybalanceweightloss.com/,90,Body Balance MD,3100 Capitol Avenue,Suite A,CA,Fremont,Central Downtown,94538,US
aparna-menrai-dds,"Dental-Exam Package for One Adult or One Adult and One Child, or Teeth Whitening from Aparna Menrai, DDS (Up to 94% Off)",Up to 94% Off Dental Exam or Teeth Whitening,Dental Exam or Teeth Whitening,open,groupon,extended,2037-12-05T06:59:59Z,2013-07-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,aparna-menrai-dds,"Aparna Menrai, DDS",http://www.aparnamenraidds.com,180,"Aparna Menrai, DDS",6128 Camino Verde Drive,Suite B,CA,San Jose,Rancho Santa Teresa,95119,US
zumba-fitness-with-nazli,10 or 20 Zumba Classes at Zumba Fitness with Nazli (Up to 64% Off),Up to 64% Off Zumba Classes,Zumba Classes,open,groupon,extended,2039-01-19T07:59:59Z,2014-09-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Workout & Fitness,Zumba Class,zumba-fitness-with-nazli,Zumba Fitness with Nazli,http://nazlie.zumba.com/,180,For the Love of Dance Studio,2483 Old Middlefield Way,,CA,Mountain View,Mountain View,94043,US
smile-center-of-los-gatos-3,Dental Checkup with Optional In-Office Teeth Whitening  at Smile Center of Los Gatos-Dr. Roderick (Up to 88% Off),Up to 88% Off at Smile Center of Los Gatos-Dr. Roderick,Dental Package,open,groupon,extended,2038-11-13T07:59:59Z,2014-07-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,smile-center-of-los-gatos,Smile Center of Los Gatos-Dr. Roderick,http://www.smilecenteroflosgatos.com/,90,Los Gatos,14503 S Bascom Ave.,,CA,Los Gatos,Ponderosa,95032,US
daisyflo-16,Online Accredited Advanced Holistic Aromatherapy Certification Course from DaisyFlo (99% Off),99% Off an Online Aromatherapy Course from DaisyFlo,Online Aromatherapy Course,open,groupon,extended,2041-04-08T02:30:00Z,2016-12-07T03:30:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Online Yoga / Meditation Course,Courses - eLearning,daisyflo-1,DaisyFlo,http://daisyflo.com/single-course?id=7,90,,,,,,,,
strada-salon-day-spa-5,$99 for a Teeth-Whitening Treatment at Strada Salon & Day Spa ($249 Value),60% Off Teeth-Whitening Treatment,Teeth-Whitening Treatment,open,groupon,extended,2037-11-19T06:59:59Z,2013-07-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,strada-salon-day-spa,Strada Salon & Day Spa,http://stradadayspa.com/,90,Willow Glen,2292 Lincoln Avenue,,CA,San Jose,Willow Glen,95125,US
the-beach-club-3-7,"Two, Four, or Seven Slimming Body Wraps and Red-Light Treatments at Beach Club Tanning (Up to 83% Off)",Up to 83% Off Body Wraps,Body Wraps,open,groupon,extended,2039-05-08T06:59:59Z,2015-01-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),the-beach-club,The Beach Club,http://www.thebeachclubtanning.com,90,Cambrian,2045 Camden Ave.,,CA,San Jose,Cambrian,95124,US
south-bay-lipo-laser-5,Lipo Light Sessions at South Bay Lipo Laser (Up to 85% Off),Up to 85% Off Lipo Light Sessions at South Bay Lipo Laser,Lipo Light Sessions,open,groupon,extended,2041-06-09T06:59:59Z,2017-02-03T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,south-bay-lipo-laser,South Bay Lipo Laser,http://southbaylipolaser.com/,120,San Jose,1610 Blossom Hill Road,Suite 1,CA,San Jose,Noddin,95124,US
light-health-center-4,One or Two Acupuncture Treatments with Consultation at Light Health Center (71% Off),71% Off Acupuncture Treatments at Light Health Center,Acupuncture Treatments,open,groupon,extended,2040-07-29T07:00:00Z,2016-03-29T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Acupuncture Services,Alternative Medicine,light-health-center,Light Health Center,http://lighthealthcenter.com/,90,Light Health Center,2571 N 1st St,,CA,San Jose,North San Jose,95131,US
mia-bella-salon-and-spa-2,One or Three Fit Body Wraps at Mia Bella Salon and Spa (Up to 72% Off),Up to 72% Off Fit Body Wraps,Fit Body Wraps,open,groupon,extended,2038-12-16T08:00:00Z,2014-08-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),mia-bella-salon-and-spa,Mia Bella Salon and Spa,https://m.facebook.com/MIABELLAsalon.spa,120,Broadway-Palmhaven,1000 Lincoln Avenue,Suite B,CA,San Jose,Broadway-Palmhaven,95125,US
b-dazzled-lipo-light-1,Fat-Reduction Treatments at B Dazzled Lipo Light (Up to 81% Off). Five Options Available.,Up to 81% Off Lipo Light Fat-Reduction Treatments,Lipo Light Fat-Reduction,open,groupon,extended,2040-06-15T06:59:59Z,2016-02-10T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,b-dazzled-lipo-light,B Dazzled Lipo Light,http://bdazzled-medspa.com/,120,Los Gatos,16575 Los Gatos Almaden Rd.,Suite A,CA,Los Gatos,East Los Gatos,95032,US
iconic-dental-care,$59 for a Dental Exam with X-Rays and Cleaning at iConic Dental Care ($365 Value),84% Off a Dental Package,Dental Exam and Cleaning,open,groupon,extended,2039-01-03T07:59:59Z,2014-09-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,i-conic-dental-care,iConic Dental Care,http://www.iconicdental.com,180,Los Gatos,320 Dardanelli Lane,Suite 12,CA,Los Gatos,Los Gatos,95032,US
chiropractic-wellness-center-8,Chiropractic Exam with Four or Eight Adjustments at Chiropractic Wellness Center (Up to 93% Off),Up to 93% Off Chiropractic Exams,Chiropractic Exams,open,groupon,extended,2038-09-14T06:59:59Z,2014-05-14T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Chiropractic Services,Alternative Medicine,chiropractic-wellness-center-4,Chiropractic Wellness Center,http://www.lgwellnesscenter.com,180,Cambrian,15567 Union Ave.,,CA,Los Gatos,Cambrian,95032,US
skill-success-66,$5 for an Online Mindfulness Meditation Made Simple Course from SkillSuccess.com ($199 Value) ,97% Off Online Meditation Course ,Online Meditation Course,open,groupon,extended,2040-12-25T05:00:00Z,2016-08-25T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Online Yoga / Meditation Course,Courses - eLearning,skill-success,SkillSuccess.com,https://www.skillsuccess.com/course/mindful-meditation-3/,90,,,,,,,,
diablo-grande-golf-country-club,One Round of Golf for Two or Four with Cart and Range Balls at Diablo Grande Golf & Country Club (Up to 42% Off),Up to 42% Off a Round of Golf,Golf,open,groupon,extended,2039-12-31T07:59:59Z,2015-08-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Sports & Related,Golf - Recreational,diablo-grande-golf-country-club,Diablo Grande Golf & Country Club,http://www.diablogrande.com/,90,Patterson,9521 Morton Davis Drive,,CA,Patterson,Diablo Grande,95363,US
harmony-reflexology-3,One or Couple's 60-Minute Hot Stone Reflexology Sessions at Harmony Reflexology (Up to 55% Off) ,Up to 55% Off Hot Stone Reflexology at Harmony Reflexology,Hot Stone Reflexology,open,groupon,extended,2041-04-07T06:59:59Z,2016-12-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
body-performance-1,Eight or 16 Group Personal Training Sessions at Body Performance (Up to 81% Off),Up to 81% Off Group Personal Training Sessions,Group Personal Training Sessions,open,groupon,extended,2040-10-01T07:00:00Z,2016-06-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Workout & Fitness,Personal Trainer,body-performance,Body Performance,http://www.body-perform.com/,180,Body Performance,1825 West San Carlos Street,,CA,San Jose,Shasta Hanchette Park,95128,US
view-optical,$39 for $150 Toward a Complete Pair of Eyeglasses at View Optical,74% Off Eyeglasses at View Optical,Eyeglasses,open,groupon,extended,2038-08-21T07:00:00Z,2014-04-21T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Prescription Glasses (Retail),Health & Beauty,view-optical,View Optical,https://www.vieweyes.com,180,Glenmoor,4079 Mowry Avenue,,CA,Fremont,Glenmoor,94536,US
studio-z-fitness-newark,5 or 10 Zumba Classes at Studio Z Fitness (Up to 65% Off),Up to 65% Off Zumba Classes at Studio Z Fitness,Zumba Classes,open,groupon,extended,2037-08-01T06:59:59Z,2013-03-31T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Workout & Fitness,Fitness Studio,studio-z-fitness-newark,Studio Z Fitness,http://szfitness.com,90,Newark,5437 Central Avenue #6,,CA,Newark,,94560,US
la-tone-laser-2,"One, Two, or Four i-Lipo Treatments at La Tone Laser (Up to 80% Off)",Up to 80% Off i-Lipo Treatments at La Tone Laser,i-Lipo Treatments,open,groupon,extended,2038-11-17T07:59:59Z,2014-07-14T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,warm-springs-chiropractic,La Tone Laser,http://latonelaser.com/,90,Warm Springs,194 Francisco Ln,Ste 220,CA,Fremont,Warm Springs,94539,US
