id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
harmony-reflexology-3,One or Couple's 60-Minute Hot Stone Reflexology Sessions at Harmony Reflexology (Up to 59% Off) ,Up to 59% Off Hot Stone Reflexology at Harmony Reflexology,Hot Stone Reflexology,open,groupon,extended,2041-04-07T06:59:59Z,2016-12-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
tropea-chiropractic-inc-1,"Chiropractic Exam, 60-Minute Massage, and One or Two Adjustments at Tropea Chiropractic Inc. (Up to 82% Off)",Up to 82% Off Chiropractic Exam Packages,Chiropractic Exam Packages,open,groupon,extended,2041-08-05T06:59:59Z,2017-04-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Chiropractic Services,Alternative Medicine,tropea-chiropractic-inc,Tropea Chiropractic Inc.,http://www.drtonytropea.com/,120,Heritage District,260 South Sunnyvale Avenue,,CA,Sunnyvale,Heritage District,94086,US
calsmile-family-dental,"Sinsational Smile Teeth Whitening,Take-Home Kit and Optional Touch-Up at CalSmile Family Dental (Up to 76% Off)",Up to 76% Off at CalSmile Dental,Sinsational Smile Teeth ,open,groupon,extended,2041-01-23T07:59:59Z,2016-09-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,cal-smile-family-dental-1,CalSmile Family Dental,http://www.calsmiledental.com,120,Country Lane,5150 Graves Avenue,Suite 11F,CA,San Jose,Country Lane,95129,US
plan-b-weight-loss-clinic,Up to 74% Off B12 injections at Anti Aging Weight Loss Clinic,Up to 74% Off B12 injections at Anti Aging Weight Loss Clinic,B12 injections,open,groupon,extended,2039-12-07T07:59:59Z,2015-08-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injections,Injection - B12,plan-b-weight-loss-clinic,Anti Aging Weight Loss Clinic,http://www.planbweightloss.net,90,Anti Aging Weight Loss Clinic,1399 S Winchester Blvd Ste 100,,CA,San Jose,Castlemont,95128,US
elite-dental-group-redwood-city-1,$156 for a Zoom! Teeth-Whitening Treatment at Elite Dental Group ($595 Value),74% Off Zoom! Whitening in Redwood City,Zoom! Teeth Whitening,open,groupon,extended,2040-06-20T06:59:59Z,2016-02-18T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,elite-dental-group-san-francisco,Elite Dental Group,http://www.bararandrashidi.com/,90,Elite Dental Group - Redwood City,40 Birch Street,Suite A,CA,Redwood City,Oak Knoll-Edgewood Park,94062,US
gl-insane-inflatable-5k-san-jose-california-1,"Insane Inflatable 5K on Saturday, April 22, at 8:30 a.m.",Insane Inflatable 5K – Up to 26% Off,Insane Inflatable 5K,open,groupon,extended,2017-04-21T06:59:59Z,2017-03-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Obstacle Course,Climbing,inflatable-5k,Insane Inflatable 5K,https://insaneinflatable5k.com/event/san-jose-ca/,,Santa Clara County Fairgrounds,344 Tully Rd,,CA,San Jose,South San Jose,95111,US
theyogacollective-com,$11.99 for One Year of Unlimited Online Yoga from The Yoga Collective ($130 Value),91% Off Year of Unlimited Online Yoga,Year of Unlimited Online Yoga,open,groupon,extended,2040-04-19T06:59:59Z,2015-12-15T08:00:00Z,albuquerque,Albuquerque,35.0845,-106.651,Online Yoga / Meditation Course,Courses - eLearning,venice-beach-yoga,Theyogacollective.com,http://www.theyogacollective.com/,120,,,,,,,,
homestead-family-chiropractic,Chiropractic Exam with One or Two Adjustments at Homestead Family Chiropractic (Up to 94% Off) ,Up to 94% Off Chiropractic Care,Chiropractic Care,open,groupon,extended,2039-07-25T06:59:59Z,2015-03-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Chiropractic Services,Alternative Medicine,homestead-chiropractic,Homestead Family Chiropractic,http://doclund.com/,120,Cupertino,21020 Homestead Rd #1,,CA,Cupertino,Cupertino,95014,US
body-sculpt-by-laser-13,"One, Three, or Six Laser Fat-Reduction Sessions with Consultation at Body Sculpt By Laser (Up to 91% Off)",Up to 91% Off at Body Sculpt By Laser,Body Sculpt By Laser,open,groupon,extended,2038-08-07T06:59:59Z,2014-04-03T07:00:00Z,santa-cruz,Santa Cruz / Monterey,36.9741,-122.031,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,body-sculpt-by-laser,Body Sculpt By Laser,http://www.bodysculptbylaser.com/,180,Body Sculpt By Laser,10 Jackson St.,Suite 109,CA,Los Gatos,Los Gatos,95030,US
victor-d-woodlief-dmd,"$29 for a Dental Exam, X-rays, and Cleaning at Victor D. Woodlief, DMD ($338 Value)",91% Off Dental Checkup,Dental Checkup,open,groupon,extended,2037-11-03T06:59:59Z,2013-06-29T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,victor-d-woodlief-dmd,"Victor D. Woodlief, DMD",http://www.doctmj.com,120,San Jose,750 N Capitol Ave.,Suite A2,CA,San Jose,,95133,US
myyogaworks-25,3- or 12-Month Subscription to Online Yoga from MyYogaWorks (89% Off),89% Off Premium Online Yoga Classes from MyYogaWorks,MyYogaWorks Online Yoga Classes,open,groupon,extended,2018-03-03T09:59:59Z,2017-03-16T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Consulting Services,Consultant - Nutritional / Weight-Loss,my-yoga-works-com,MyYogaWorks,https://www.myyogaworks.com/,,,,,,,,,
the-royal-thai-spa,"$58 for Foot Reflexology, Plus Thai or Aromatherapy Massage at The Royal Thai Spa ($110 Value)",47% Off Reflexology at The Royal Thai Spa,Foot Reflexology with Massage,open,groupon,extended,2040-11-24T07:59:59Z,2016-07-21T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,royal-thai-spa-3,The Royal Thai Spa,http://www.royalthaispa.us/home/,120,The Royal Thai Spa,14501 Big Basin Way,,CA,Saratoga,Saratoga Village,95070,US
smiledirectclub-319-san-jose,At-home impression kit for invisible aligners + $100 off aligners (Up to 90% Off)  ,Invisible-Aligner Package from SmileDirectClub   ,Invisible-Aligner Package,open,groupon,extended,2040-09-12T06:59:59Z,2016-05-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Oral Care Supplies (Retail),Health & Beauty,smile-care-club,SmileDirectClub,https://smiledirectclub.com/promo/?utm_campaign=groupon-kit-sdc&utm_medium=web,90,,,,,,,,
reboot-cryotherapy,Whole-Body Cryotherapy Session with Optional NormaTec Compression at Reboot Cryotherapy (Up to 60% Off),Up to 60% Off Cryotherapy at Reboot Cryotherapy,Cryotherapy,open,groupon,extended,2041-02-18T07:59:59Z,2016-10-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Cryotherapy,General Medicine,reboot-cryotherapy,Reboot Cryotherapy,http://www.rebootcryotherapy.com/,90,San Jose,1114 Brace Ave,,CA,San Jose,Willow Glen,95125,US
studio-z-fitness-newark,5 or 10 Zumba Classes at Studio Z Fitness (Up to 65% Off),Up to 65% Off Zumba Classes at Studio Z Fitness,Zumba Classes,open,groupon,extended,2037-08-01T06:59:59Z,2013-03-31T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Workout & Fitness,Fitness Studio,studio-z-fitness-newark,Studio Z Fitness,http://szfitness.com,90,Newark,5437 Central Avenue #6,,CA,Newark,,94560,US
city-of-cupertino-blackberry-farm-2,Round of Golf for Two or Four or 10-Pass Play Card at Blackberry Farm Golf Course (Up to 48% Off),Up to 48% Off Rounds of Golf at Blackberry Farm Golf Course,Golf,open,groupon,extended,2041-05-04T06:59:59Z,2016-12-29T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Sports & Related,Golf - Recreational,city-of-cupertino-blackberry-farm,Blackberry Farm Golf Course,http://www.blackberryfarmgolfcourse.com/,120,Monta Vista,22100 Stevens Creek Blvd.,,CA,Cupertino,Monta Vista,95014,US
sedusa-studios-1-10,$11 for Introductory Sexy Fitness Dance Class at Sedusa Studios ($25 Value),$11 for Sexy Fitness at Sedusa Studios ($25 Value),Sultry Fitness Classes,open,groupon,extended,2039-07-09T06:59:59Z,2015-03-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Sexy Fitness Class,Workout & Fitness,sedusa-studios,Sedusa Studios,http://www.sedusastudios.com,180,Campbell,1300 Dell Ave,,CA,Campbell,Campbell,95008,US
san-carlos-teeth-whitening-salon,$89 for 1-Hour Laser Teeth Whitening Session at San Carlos Teeth Whitening Salon ($179 Value),50% Off Teeth Whitening,Teeth Whitening,open,groupon,extended,2040-12-30T07:59:59Z,2016-08-26T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,maui-whitening-san-carlos,San Carlos Teeth Whitening Salon,http://www.sancarlosteethwhitening.com,120,San Carlos,1215 Laurel Street,,CA,San Carlos,Oak Park,94070,US
greenlite-medicine-3,One Personalized Weight-Loss Session with Option for a B12 Injection at GreenLite Medicine (Up to 72% Off)  ,Up to 72% Off One Weight-Loss Session ,One Custom Weight-Loss Session,open,groupon,extended,2038-05-21T06:59:59Z,2014-01-15T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Consulting Services,Consultant - Nutritional / Weight-Loss,greenlite-medicine,GreenLite Medicine,http://greenlitemedicine.com/,90,East Murphy,1230 Oakmead Parkway,Ste 312,CA,Sunnyvale,East Murphy,94085,US
daisyflo-16,Online Accredited Advanced Holistic Aromatherapy Certification Course from DaisyFlo (99% Off),99% Off an Online Aromatherapy Course from DaisyFlo,Online Aromatherapy Course,open,groupon,extended,2041-04-08T02:30:00Z,2016-12-07T03:30:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Online Yoga / Meditation Course,Courses - eLearning,daisyflo-1,DaisyFlo,http://daisyflo.com/single-course?id=7,90,,,,,,,,
aparna-menrai-dds,"Dental-Exam Package for One Adult or One Adult and One Child, or Teeth Whitening from Aparna Menrai, DDS (Up to 95% Off)",Up to 95% Off Dental Exam or Teeth Whitening,Dental Exam or Teeth Whitening,open,groupon,extended,2037-12-05T06:59:59Z,2013-07-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,aparna-menrai-dds,"Aparna Menrai, DDS",http://www.aparnamenraidds.com,180,"Aparna Menrai, DDS",6128 Camino Verde Drive,Suite B,CA,San Jose,Rancho Santa Teresa,95119,US
west-coast-training-center-3,Three Open Gyms for One or Two Children at WestCoast Training Center (Up to 63% Off),Up to 63% Off Open Gym at WestCoast Training Center,Open Gym,open,groupon,extended,2041-05-20T06:59:59Z,2017-01-17T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gymnastics (Activity / Experience),Sports & Related,west-coast-training-center-1,WestCoast Training Center,http://www.westcoasttc.com/,120,WestCoast Training Center,50 Wright Brothers Ave,,CA,Livermore,Isabel,94551,US
b-dazzled-lipo-light-1,Fat-Reduction Treatments at B Dazzled Lipo Light (Up to 83% Off). Five Options Available.,Up to 83% Off Lipo Light Fat-Reduction Treatments,Lipo Light Fat-Reduction,open,groupon,extended,2040-06-15T06:59:59Z,2016-02-10T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,b-dazzled-lipo-light,B Dazzled Lipo Light,http://bdazzled-medspa.com/,120,Los Gatos,16575 Los Gatos Almaden Rd.,Suite A,CA,Los Gatos,East Los Gatos,95032,US
bioclarity-4,1-Month BioClarity Clear Skin Acne Treatment System (50% Off) ,50% Off BioClarity Clear Skin System,BioClarity Clear Skin System,open,groupon,extended,2041-05-07T04:00:00Z,2017-01-05T05:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Medicine / Over The Counter Drug (Retail),Health & Beauty,bio-clarity,BioClarity,https://bioclarity.myshopify.com/,90,,,,,,,,
melt-that-fat-away-13-san-francisco,"One, Three, or Six Laser-Like Body Slimming Treatments at Melt That Fat Deals (Up to 85% Off) ",Laser-Like Body Slimming Treatments – Up to 85% Off,Laser-Like Body Slimming,open,groupon,extended,2041-01-03T07:59:59Z,2016-08-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,melt-that-fat-away,Melt That Fat Deals,http://www.meltthatfatdeals.com/,180,Dublin,7450 San Ramon Rd.,,CA,Dublin,Downtown Dublin,94568,US
pharmaca-integrative-pharmacy-nat-san-jose,$22 for $40 Worth of Health and Beauty Products at Pharmaca Integrative Pharmacy ,45% Off Health and Beauty Products ,Health & Beauty Products,open,groupon,extended,2017-06-17T06:59:59Z,2017-03-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Medicine / Over The Counter Drug (Retail),Health & Beauty,pharmaca-integrative-pharmacy,Pharmaca Integrative Pharmacy,http://www.pharmaca.com,,Pharmaca Integrative Pharmacy,54 N Santa Cruz Ave,,CA,Los Gatos,West Los Gatos,95030,US
zumba-fitness-with-nazli,10 or 20 Zumba Classes at Zumba Fitness with Nazli (Up to 68% Off),Up to 68% Off Zumba Classes,Zumba Classes,open,groupon,extended,2039-01-19T07:59:59Z,2014-09-15T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Workout & Fitness,Zumba Class,zumba-fitness-with-nazli,Zumba Fitness with Nazli,http://nazlie.zumba.com/,180,For the Love of Dance Studio,2483 Old Middlefield Way,,CA,Mountain View,Mountain View,94043,US
juice-in-the-raw-national-san-jose,Three-Day Cold-Pressed Juice Cleanse for One or Two People from Juice from the Raw (Up to 54% Off) ,Juice from the Raw—Up to 54% Off Three-Day Juice Cleanses ,Juice from the Raw Cleanses,open,groupon,extended,2038-12-24T07:59:59Z,2014-08-20T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Juice Cleanse / Detox Diet (Retail),Health & Beauty,juice-in-the-raw-national,Juice from the Raw,http://juicefromtheraw.com/,90,,,,,,,,
way-of-wellness-3,One or Three Acupuncture Treatments with Consultation at Way of Wellness (Up to 85% Off),Up to 85% Off Acupuncture at Way of Wellness,Acupuncture,open,groupon,extended,2038-06-07T06:59:59Z,2014-02-01T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Acupuncture Services,Alternative Medicine,way-of-wellness,Way of Wellness,http://www.wayofwellness.net,90,San Jose,1101 S Winchester Blvd.,Suite P-297,CA,San Jose,Castlemont,95128,US
studio-kicks,Cardio Kickboxing or Martial Arts Classes at Studio Kicks Training Center (Up to 82% Off). Three Options Available.,Up to 82% Off Kickboxing or Martial Arts Classes,Kickboxing or Martial Arts,open,groupon,extended,2037-05-11T07:59:59Z,2013-01-04T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Workout & Fitness,Fitness Studio,studio-kicks,Studio Kicks Training Center,http://www.studiokicks.com/,90,Los Gatos,553 N Santa Cruz Ave.,,CA,Los Gatos,Los Gatos,95030,US
clarifying-waters,Hydro-Colon Therapy Session with Optional Foot Detox at Clarifying Waters (Up to 70% Off),Up to 70% Off Hydro-Colon Therapy,Hydro-Colon Therapy,open,groupon,extended,2038-11-24T07:59:59Z,2014-07-23T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Natural Cleansing Hydro Colon Therapy,Cleanse & Detox,clarifying-waters,Clarifying Waters,https://www.facebook.com/pages/Clarifying-Waters/602819776395083,120,Redwood City,465 Convention Way Ste 1,,CA,Redwood City,Redwood City,94063,US
cochrane-plaza-dental-care,"$40 for Dental Teeth Cleaning, Exam, and X-rays at Cochrane Plaza Dental Care ($108 Value)",63% at Cochrane Plaza Dental Care,Dental Exam and Cleaning,open,groupon,extended,2041-01-07T07:59:59Z,2016-09-06T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,cochrane-plaza-dental-care,Cochrane Plaza Dental Care,http://www.cochraneplazadental.com,120,Coyote,154 Cochrane Plaza,,CA,Morgan Hill,Coyote,95037,US
rancho-del-pueblo-golf-course,9-Hole Round of Golf for One or Two with Range Balls at Rancho del Pueblo Golf Course (Up to 44% Off) ,Up to 44% Off at Rancho del Pueblo Golf Course,Rancho del Pueblo Golf Course,open,groupon,extended,2038-10-13T06:59:59Z,2014-06-09T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Sports & Related,Golf - Recreational,rancho-del-pueblo-golf-course,Rancho del Pueblo Golf Course,http://www.ranchodelpueblo.com/,90,Thunderbird,1649 Hermocilla Way,,CA,San Jose,Thunderbird,95116,US
fore-viva-medical-clinique-8,Four or Eight Lipotropic B6 and B12 Injections with Consultation at ForeViva Medical Clinique (77% Off),77% Off Lipotropic B6 and B12 Injections,Lipotropic B6 and B12 Injections,open,groupon,extended,2037-11-03T06:59:59Z,2013-06-29T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Injections,Injection - B12,fore-viva-medical-clinique,ForeViva Medical Clinique,http://www.foreviva.com/,180,Downtown Menlo Park,825 Oak Grove Ave.,#D 101,CA,Menlo Park,Downtown Menlo Park,94025,US
peninsula-gymnastics,$39 for Four Weekly Beginners' Gymnastics Classes for One Child at Peninsula Gymnastics ($126 Value),69% Off Beginners' Gymnastics Classes,Beginners' Gymnastics Classes,open,groupon,extended,2040-06-24T06:59:59Z,2016-02-19T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gymnastics (Activity / Experience),Sports & Related,peninsula-gymnastics,Peninsula Gymnastics,http://www.peninsulagym.com,120,San Mateo,1740 Leslie Street,,CA,San Mateo,Hayward Park,94402,US
raw-generation-2573-national,"Three-, Five-, or Seven-Day Skinny Juice Cleanse from Raw Generation (65% Off)",65% Off a Juice Cleanse from Raw Generation ,Juice Cleanse,open,groupon,extended,2041-04-24T06:59:59Z,2016-12-19T05:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Juice Cleanse / Detox Diet (Retail),Health & Beauty,raw-generation,Raw Generation,http://rawgeneration.com,120,,,,,,,,
integrative-medical-associates-1,One Wellness Exam and Four or Eight B-12 Injections at Integrative Medical Associates (Up to 85% Off),Up to 85% Off B-12 Injections and Wellness Exam,B-12 Injections ,open,groupon,extended,2039-09-07T06:59:59Z,2015-05-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injections,Injection - B12,integrative-medical-associates,Integrative Medical Associates,http://integrativemedicalassociates.com,120,North Los Altos,"5050 El Camino Real, Suite #110",,CA,Los Altos,North Los Altos,94022,US
smile-sciences-12,$26 for a Teeth-Whitening Kit at Smile Sciences ($299 Value),91% Off Teeth Whitening Kit from Smile Sciences,Teeth-Whitening Kit,open,groupon,extended,2038-05-11T07:59:59Z,2014-01-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Oral Care Supplies (Retail),Health & Beauty,smile-sciences-1,Smile Sciences,http://www.smilesciences.com/,120,,,,,,,,
mia-bella-salon-and-spa-2,One or Three Fit Body Wraps at Mia Bella Salon and Spa (Up to 79% Off),Up to 79% Off Fit Body Wraps,Fit Body Wraps,open,groupon,extended,2038-12-16T08:00:00Z,2014-08-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Spa - Body Wrap (Services),mia-bella-salon-and-spa,Mia Bella Salon and Spa,https://m.facebook.com/MIABELLAsalon.spa,120,Broadway-Palmhaven,1000 Lincoln Avenue,Suite B,CA,San Jose,Broadway-Palmhaven,95125,US
body-balance-md,Four or Eight B-12 Injections at Body Balance MD (Up to 78% Off),Up to 78% Off B-12 Injections at Body Balance MD,B-12 Injections,open,groupon,extended,2040-07-22T06:59:59Z,2016-03-18T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Injections,Injection - B12,body-balance-md,Body Balance MD,http://bodybalanceweightloss.com/,90,Body Balance MD,3100 Capitol Avenue,Suite A,CA,Fremont,Central Downtown,94538,US
white-smile-central-84-128-san-jose,$19 for Forever White Touch-Up Pen (3-Pack) from White Smile Central ($119.85 Value),Up to 87% Off Teeth Whitening Pen from White Smile Central,Teeth Whitening Pen,open,groupon,extended,2041-04-13T06:59:59Z,2016-12-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - Home Tray / Pen,white-smile-central,White Smile Central,http://whitesmilecentral.com/,90,,,,,,,,
smilelabs-of-pleasanton,Up to 51% Off Laser Teeth Whitening Sessions at SmileLabs of Pleasanton,Up to 56% Off Whitening Sessions,Whitening Sessions,open,groupon,extended,2040-03-25T06:59:59Z,2015-11-20T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,smile-labs-of-pleasanton,SmileLabs of Pleasanton,http://smilelabsofpleasanton.com/,120,SmileLabs of Pleasanton,818 Main St,,CA,Pleasanton,Downtown Pleasanton,94566,US
gl-bubble-run-10,"Bubble Run 5K on Saturday, June 10, at 8 a.m.",Bubble Run – Up to 60% Off 5K,Bubble Run 5K,open,groupon,extended,2017-06-09T06:59:59Z,2017-03-03T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Races & Runs,Race - Color (Activity / Experience),blacklight-run-3,Bubble Run,http://bubblerun.com/upcoming-locations/san-jose-ca-2017/,,Santa Clara County Fairgrounds,344 Tully Rd,,CA,San Jose,South San Jose,95111,US
view-optical,$35 for $150 Toward a Complete Pair of Eyeglasses at View Optical,77% Off Eyeglasses at View Optical,Eyeglasses,open,groupon,extended,2038-08-21T07:00:00Z,2014-04-21T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Prescription Glasses (Retail),Health & Beauty,view-optical,View Optical,https://www.vieweyes.com,180,Glenmoor,4079 Mowry Avenue,,CA,Fremont,Glenmoor,94536,US
